extension,chip,x,y,chi,snr,sharp,round,maj_ax,crowd,type,cts_mag1,sky_mag1,nrm_ct_rt_mag1,nrm_ct_rt_err_mag1,inst_vega_mag1,mag_mag1,mag1_err,chi_mag1,snr_mag1,sharp_mag1,round_mag1,crowd_mag1,flag_mag1,ctsmag2,skymag2,nrm_ct_rt_mag2,nrm_ct_rt_err_mag2,inst_vega_mag2,mag_mag2,mag2_err,chi_mag2,snr_mag2,sharp_mag2,round_mag2,crowd_mag2,flag_mag2
2.0,1.0,3893.87,4040.63,4.62,44.5,0.352,0.226,170.0,0.044,1.0,825.8,293.51,6.3499999999999986e-12,1.13e-12,27.993,28.537,0.1939999999999999,1.75,5.6,-0.5920000000000001,0.2739999999999999,0.171,0.0,2090.6,258.16,3.77e-11,2.2200000000000002e-12,26.058000000000003,26.047,0.062,3.07,17.5,0.603,0.203,0.093,0.0
2.0,1.0,3895.67,3867.02,1.16,84.3,0.021,0.025,175.0,0.032,1.0,10607.9,427.79,8.31e-11,1.2e-12,25.201,25.265,0.016,1.19,69.6,0.012,0.012,0.03,0.0,6108.9,302.23,1.13e-10,2.38e-12,24.868,24.861,0.023,1.18,47.4,0.032,0.043,0.034,0.0
2.0,1.0,3951.62,4030.16,1.0,56.5,-0.016,0.084,0.0,0.036,1.0,6254.9,330.56,4.81e-11,1.9e-12,25.795,26.202,0.043,1.03,25.3,-0.026,0.066,0.005,0.0,8766.6,291.81,1.6099999999999999e-10,3.2e-12,24.482,24.472,0.022,1.0,50.4,-0.012,0.092,0.045,0.0
2.0,1.0,3848.25,3933.17,1.04,68.2,-0.022,0.0139999999999999,155.0,0.021,1.0,5766.2,423.12,4.52e-11,9.91e-13,25.863000000000003,26.208,0.024,1.1,45.7,-0.043,0.026,0.023,0.0,6690.7,310.33,1.2399999999999999e-10,2.45e-12,24.769,24.76,0.021,0.99,50.5,-0.002,0.002,0.02,0.0
2.0,1.0,3877.12,3867.66,2.11,35.9,0.134,0.389,170.0,0.051,1.0,546.4,423.85,4.25e-12,7.109999999999999e-13,28.429,29.036,0.18,1.37,6.0,-0.178,0.446,0.026,0.0,1973.2,329.64,3.68e-11,1.93e-12,26.086,26.074,0.0579999999999999,2.12,18.8,0.258,0.362,0.257,0.0
2.0,1.0,3948.77,3805.17,1.02,56.9,-0.01,0.0139999999999999,150.0,0.003,1.0,4395.1,426.29,3.44e-11,9.69e-13,26.159,26.538,0.031,1.04,35.5,-0.002,-0.0279999999999999,0.004,0.0,5657.1,309.06,1.05e-10,2.36e-12,24.951,24.942,0.024,0.97,44.4,-0.018,0.049,0.003,0.0
2.0,1.0,4039.07,3690.87,1.05,47.7,0.005,0.099,30.0,0.013,1.0,5617.4,392.83,4.43e-11,1.19e-12,25.885,25.918000000000003,0.0289999999999999,1.27,37.2,-0.005,0.1009999999999999,0.005,0.0,2810.4,309.71,5.2e-11,2e-12,25.711,25.704,0.042,0.93,26.1,-0.004,0.095,0.022,0.0
2.0,1.0,3746.64,3906.49,5.01,34.7,0.1119999999999999,0.601,15.0,0.078,1.0,1257.7,414.88,1.01e-11,7.840000000000001e-13,27.486,27.717,0.087,3.97,12.5,0.1159999999999999,0.467,0.06,0.0,1078.4,322.15,2.02e-11,1.73e-12,26.738000000000003,26.73,0.094,4.12,11.5,0.106,0.747,0.209,0.0
2.0,1.0,3812.6,3889.01,1.2,51.1,-0.01,0.135,130.0,0.018,1.0,5279.5,423.98,4.14e-11,9.78e-13,25.959,26.024,0.026,1.36,42.3,0.008,0.031,0.018,0.0,3043.6,305.27,5.63e-11,1.9900000000000002e-12,25.623,25.616,0.038,1.08,28.3,-0.036,0.2789999999999999,0.016,0.0
2.0,1.0,3887.44,3852.45,1.8,46.6,-0.102,0.063,5.0,0.08,1.0,5227.7,422.11,4.1e-11,9.950000000000001e-13,25.969,26.005,0.026,1.58,41.2,-0.039,0.074,0.038,0.0,2608.3,276.82,4.88e-11,2.33e-12,25.779,25.773000000000003,0.052,1.97,20.9,-0.2269999999999999,0.06,0.118,0.0
2.0,1.0,3686.7,3924.64,1.1,44.2,0.011,0.093,30.0,0.059,1.0,2921.1,417.03,2.29e-11,8.7e-13,26.601,27.013,0.0409999999999999,1.17,26.3,0.024,0.066,0.081,0.0,4216.2,309.61,7.8e-11,2.2e-12,25.27,25.261,0.031,1.03,35.4,-0.0,0.113,0.043,0.0
2.0,1.0,3740.37,3887.97,1.06,44.5,-0.009,0.034,5.0,0.004,1.0,3334.4,424.04,2.61e-11,8.740000000000001e-13,26.459,26.796,0.036,1.06,30.0,0.004,0.038,0.003,0.0,3770.3,306.39,6.97e-11,2.15e-12,25.392,25.383000000000003,0.033,1.12,32.5,-0.022,0.031,0.005,0.0
2.0,1.0,3967.8,3878.91,1.2,42.6,0.047,0.051,110.0,0.012,1.0,3521.5,430.54,2.7600000000000004e-11,9.000000000000001e-13,26.398000000000003,26.691,0.035,1.22,30.7,0.066,0.064,0.009,0.0,3502.2,312.3,6.48e-11,2.21e-12,25.472,25.463,0.037,1.2,29.3,0.024,0.036,0.016,0.0
2.0,1.0,3907.39,3978.84,0.88,43.1,0.006,0.072,5.0,0.027,1.0,2908.0,428.51,2.2799999999999998e-11,8.58e-13,26.607,26.999,0.0409999999999999,0.79,26.6,0.001,-0.111,0.03,0.0,3920.4,314.15,7.250000000000001e-11,2.15e-12,25.35,25.34,0.032,0.95,33.7,0.01,0.226,0.023,0.0
2.0,1.0,3924.24,3735.98,1.12,41.7,-0.005,0.049,90.0,0.063,1.0,2978.4,433.5,2.34e-11,8.780000000000001e-13,26.578000000000003,26.947,0.0409999999999999,1.29,26.6,-0.008,-0.103,0.103,0.0,3723.9,311.79,6.89e-11,2.16e-12,25.405,25.396,0.034,0.89,32.0,-0.004,0.177,0.031,0.0
2.0,1.0,3688.31,3946.98,0.92,42.3,0.004,0.131,120.0,0.061,1.0,3528.2,421.82,2.77e-11,8.870000000000002e-13,26.395,26.639,0.035,0.88,31.2,0.0139999999999999,0.149,0.087,0.0,3078.6,305.76,5.69e-11,2e-12,25.612,25.604,0.038,0.97,28.4,-0.0069999999999999,0.115,0.0289999999999999,0.0
2.0,1.0,3712.42,3998.52,1.78,28.5,0.078,0.1689999999999999,20.0,0.0819999999999999,1.0,3834.0,321.7,2.95e-11,1.47e-12,26.326,26.473000000000003,0.054,1.99,20.0,-0.043,-0.18,0.031,0.0,2607.2,293.54,4.79e-11,2.38e-12,25.799,25.792,0.054,1.73,20.2,0.166,0.415,0.13,0.0
2.0,1.0,3892.13,3835.16,1.34,39.2,-0.004,0.037,160.0,0.055,1.0,2904.9,419.18,2.27e-11,8.449999999999999e-13,26.608,26.93,0.04,1.03,27.0,-0.061,0.103,0.034,0.0,3143.0,308.35,5.81e-11,2.06e-12,25.589,25.58,0.039,1.61,28.2,0.054,-0.031,0.088,0.0
2.0,1.0,3823.94,3901.79,1.26,37.4,-0.068,0.216,85.0,0.035,1.0,1718.1,420.08,1.35e-11,7.809999999999999e-13,27.178,27.692,0.063,1.23,17.3,-0.027,0.098,0.025,0.0,3742.8,301.03,6.93e-11,2.11e-12,25.399,25.388,0.033,1.26,32.8,-0.098,0.295,0.043,0.0
2.0,1.0,3793.46,4043.7,1.0,27.2,-0.035,0.205,80.0,0.006,1.0,1530.9,322.46,1.18e-11,1.24e-12,27.323,27.844,0.114,1.14,9.5,-0.006,-0.241,0.002,0.0,3400.5,292.2,6.26e-11,2.46e-12,25.508000000000003,25.497,0.043,0.95,25.4,-0.046,0.337,0.008,0.0
2.0,1.0,3980.36,3863.0,0.93,37.1,-0.01,0.14,25.0,0.054,1.0,3103.9,426.68,2.43e-11,8.77e-13,26.534,26.765,0.039,0.97,27.8,-0.03,0.212,0.062,0.0,2609.6,313.2,4.83e-11,1.97e-12,25.789,25.781,0.044,0.9,24.5,0.012,0.061,0.046,0.0
2.0,1.0,3902.36,3997.02,1.45,24.7,0.034,0.261,95.0,0.135,1.0,4027.8,322.02,3.1e-11,1.5300000000000001e-12,26.273000000000003,26.267,0.054,1.35,20.3,-0.033,0.136,0.017,0.0,1676.0,288.89,3.07e-11,2.23e-12,26.281,26.275,0.078,1.53,13.8,0.0969999999999999,0.367,0.309,0.0
2.0,1.0,3771.23,3993.12,0.93,26.7,0.013,0.1369999999999999,120.0,0.035,1.0,2610.7,321.54,2.01e-11,1.39e-12,26.743,27.077,0.075,0.91,14.4,0.038,0.063,0.031,0.0,2885.0,292.07,5.31e-11,2.38e-12,25.688,25.679,0.049,0.92,22.3,-0.0,0.172,0.033,0.0
2.0,1.0,3976.15,3863.58,0.98,34.3,-0.052,0.061,80.0,0.045,1.0,3507.2,433.0,2.75e-11,9.1e-13,26.403,26.402,0.036,0.97,30.3,-0.048,0.044,0.0289999999999999,0.0,1499.4,311.27,2.78e-11,1.79e-12,26.391,26.385,0.07,1.0,15.5,-0.0579999999999999,0.088,0.068,0.0
2.0,1.0,3744.13,4043.84,0.96,25.0,-0.009,0.1369999999999999,15.0,0.039,1.0,1919.8,323.31,1.48e-11,1.33e-12,27.077,27.501,0.098,0.99,11.1,0.083,0.373,0.061,0.0,2854.6,291.81,5.26e-11,2.3500000000000007e-12,25.698,25.689,0.049,0.97,22.3,-0.044,0.048,0.03,0.0
2.0,1.0,3987.16,3750.55,1.64,34.4,-0.035,0.06,135.0,0.046,1.0,2398.9,428.71,1.88e-11,8.229999999999999e-13,26.813,27.15,0.047,2.13,22.9,-0.075,0.027,0.066,0.0,2722.3,304.92,5.03e-11,1.98e-12,25.746,25.737,0.043,1.13,25.4,-0.001,0.088,0.027,0.0
2.0,1.0,3771.5,3827.3,1.06,33.7,0.003,0.094,85.0,0.004,1.0,2551.4,416.84,2e-11,8.48e-13,26.747,27.03,0.046,0.95,23.6,0.001,0.098,0.006,0.0,2476.6,308.34,4.58e-11,1.92e-12,25.848000000000003,25.839,0.045,1.15,23.9,0.004,0.09,0.002,0.0
2.0,1.0,3968.65,4012.23,1.28,23.9,0.11,0.07,55.0,0.109,1.0,2729.4,327.82,2.1e-11,1.45e-12,26.695,26.947,0.075,1.42,14.5,0.01,-0.107,0.143,0.0,2390.1,288.47,4.4e-11,2.32e-12,25.891,25.882,0.057,1.17,19.0,0.161,0.15,0.091,0.0
2.0,1.0,4050.99,3912.38,1.87,32.8,-0.0409999999999999,0.131,175.0,0.075,1.0,2352.9,429.66,1.85e-11,8.3e-13,26.834,27.157,0.049,2.42,22.2,-0.122,0.332,0.0139999999999999,0.0,2564.1,308.66,4.7400000000000006e-11,2e-12,25.811,25.802,0.046,1.45,23.7,0.035,-0.061,0.172,0.0
2.0,1.0,3809.66,3944.7,2.12,26.6,0.049,0.173,75.0,0.184,1.0,1878.8,412.34,1.49e-11,8.059999999999999e-13,27.067,27.105,0.06,2.41,18.2,0.118,-0.025,0.196,0.0,964.0,306.63,1.7800000000000003e-11,1.69e-12,26.876,26.87,0.103,1.45,10.5,-0.055,0.481,0.341,0.0
2.0,1.0,4034.05,4014.52,1.03,23.4,0.042,0.36,105.0,0.033,1.0,2351.7,337.19,1.81e-11,1.38e-12,26.857,27.167,0.083,0.89,13.1,0.1159999999999999,0.214,0.004,0.0,2425.9,289.82,4.4600000000000006e-11,2.31e-12,25.876,25.867,0.0559999999999999,1.08,19.3,0.004,0.441,0.048,0.0
2.0,1.0,3972.39,3914.4,1.25,29.0,-0.008,0.237,175.0,0.008,1.0,2896.0,425.6,2.27e-11,8.66e-13,26.612,26.582,0.0409999999999999,1.2,26.3,-0.023,0.313,0.005,0.0,1045.9,309.18,1.94e-11,1.7200000000000001e-12,26.783,26.778,0.0969999999999999,1.34,11.2,0.02,0.098,0.016,0.0
2.0,1.0,4059.02,3749.72,1.01,31.4,0.032,0.081,70.0,0.048,1.0,2273.7,429.86,1.7800000000000003e-11,8.190000000000001e-13,26.875,27.172,0.05,0.99,21.8,0.038,0.015,0.048,0.0,2281.0,309.24,4.220000000000001e-11,1.91e-12,25.936,25.928,0.049,1.07,22.1,0.025,0.148,0.043,0.0
2.0,1.0,3999.73,3995.84,1.16,20.8,0.038,0.264,30.0,0.0069999999999999,1.0,3530.8,332.36,2.72e-11,1.5800000000000001e-12,26.416,26.393,0.063,0.73,17.2,0.08,-0.254,0.008,0.0,1319.8,291.92,2.44e-11,2.09e-12,26.533,26.528,0.093,1.29,11.6,0.001,0.6940000000000001,0.005,0.0
2.0,1.0,3888.79,4026.63,1.15,22.5,0.049,0.294,55.0,0.065,1.0,2306.5,310.64,1.7699999999999998e-11,1.38e-12,26.878,27.169,0.084,0.87,12.9,0.1639999999999999,0.924,0.174,0.0,2251.0,291.03,4.15e-11,2.24e-12,25.956,25.948,0.059,1.27,18.5,-0.009,-0.009,0.01,0.0
2.0,1.0,3960.41,3796.0,1.23,30.2,0.074,0.1169999999999999,160.0,0.016,1.0,2239.6,428.04,1.76e-11,8.41e-13,26.888,27.187,0.052,1.45,20.9,-0.026,0.016,0.004,0.0,2262.8,306.35,4.18e-11,1.93e-12,25.946,25.937,0.05,1.08,21.7,0.172,0.222,0.0289999999999999,0.0
2.0,1.0,3943.59,3789.83,1.24,29.0,-0.012,0.0579999999999999,95.0,0.034,1.0,1782.4,406.24,1.4e-11,8.390000000000002e-13,27.136,27.534,0.065,1.29,16.7,0.004,0.02,0.025,0.0,2453.1,303.32,4.54e-11,1.93e-12,25.858,25.849,0.046,1.2,23.5,-0.026,0.084,0.039,0.0
2.0,1.0,3878.1,3883.91,1.05,29.1,-0.01,0.052,95.0,0.05,1.0,1902.6,424.33,1.49e-11,7.959999999999999e-13,27.066,27.421,0.0579999999999999,1.08,18.8,-0.0139999999999999,-0.049,0.04,0.0,2281.0,303.92,4.220000000000001e-11,1.91e-12,25.937,25.928,0.049,1.04,22.1,-0.008,0.141,0.062,0.0
