extension,chip,x,y,chi,snr,sharp,round,maj_ax,crowd,type,cts_mag1,sky_mag1,nrm_ct_rt_mag1,nrm_ct_rt_err_mag1,inst_vega_mag1,mag_mag1,mag1_err,chi_mag1,snr_mag1,sharp_mag1,round_mag1,crowd_mag1,flag_mag1,ctsmag2,skymag2,nrm_ct_rt_mag2,nrm_ct_rt_err_mag2,inst_vega_mag2,mag_mag2,mag2_err,chi_mag2,snr_mag2,sharp_mag2,round_mag2,crowd_mag2,flag_mag2
0.0,1.0,6507.37,3780.73,1.08,88.4,0.033,0.013,140.0,0.004,1.0,82866.6,457.39,4.19e-10,6.24e-12,23.445,23.424,0.016,1.25,67.1,0.017,0.014,0.005,0.0,71927.0,847.24,4.34e-10,7.53e-12,23.407,23.401,0.019,0.87,57.6,0.052,0.011,0.003,0.0
0.0,1.0,6121.87,3868.76,1.08,112.5,0.021,0.023,135.0,0.001,1.0,36298.9,477.5,1.83e-10,3.72e-12,24.344,24.249,0.022,1.03,49.2,0.016,0.057,0.0,0.0,117498.5,877.86,7.03e-10,7.53e-12,22.883,22.875,0.012,1.02,93.3,0.022,0.002,0.0,0.0
0.0,1.0,1431.63,1149.6,1.2,113.7,0.004,0.074,130.0,0.002,1.0,22203.4,622.11,1.09e-10,2.69e-12,24.903,24.781,0.027,1.3,40.7,0.002,0.124,0.001,0.0,114212.5,1177.15,6.88e-10,6.48e-12,22.906,22.896,0.01,1.1,106.1,0.006,0.037,0.003,0.0
0.0,1.0,5626.71,4099.62,2.31,43.3,0.026,0.266,170.0,0.004,1.0,715.3,447.69,3.68e-12,1.23e-12,28.586,28.508,0.363,1.2,3.0,-0.496,0.302,0.009,0.0,1746.8,793.75,1.05e-11,1.85e-12,27.447,27.439,0.191,1.66,5.7,0.294,0.248,0.002,0.0
0.0,1.0,6323.9,3385.92,1.08,54.5,-0.049,0.098,15.0,0.108,1.0,30444.0,476.06,1.54e-10,4.27e-12,24.531,24.482,0.03,0.85,36.1,-0.025,0.066,0.06,0.0,43971.4,958.5,2.65e-10,6.5e-12,23.943,23.936,0.027,1.27,40.7,-0.075,0.134,0.162,0.0
0.0,1.0,5819.7,3797.86,1.08,71.2,0.026,0.03,35.0,0.002,1.0,16829.5,452.29,8.44e-11,2.5e-12,25.184,25.097,0.032,1.08,33.7,0.04,0.057,0.003,0.0,47802.2,837.09,2.87e-10,4.59e-12,23.855,23.847,0.017,1.08,62.6,0.015,0.008,0.001,0.0
0.0,1.0,1092.48,1139.03,0.96,52.6,-0.042,0.101,150.0,0.001,1.0,1793.1,625.83,8.84e-12,1.68e-12,27.634,27.433,0.206,0.87,5.3,-0.24,0.213,0.005,0.0,38230.8,1160.91,2.3e-10,4.41e-12,24.094,24.082,0.021,1.04,52.2,0.002,0.077,0.001,0.0
0.0,1.0,908.05,1179.5,1.19,46.0,0.053,0.172,40.0,0.003,1.0,1122.9,630.43,5.54e-12,1.7e-12,28.141,27.924,0.333,1.12,3.3,0.249,1.153,0.013,0.0,32023.5,1165.86,1.93e-10,4.21e-12,24.287,24.274,0.024,1.23,45.8,0.024,-0.015,0.001,0.0
0.0,1.0,5781.52,4143.76,1.1,70.6,0.03,0.022,140.0,0.011,1.0,27707.0,446.03,1.43e-10,2.7e-12,24.613,24.594,0.021,1.18,52.9,0.031,0.016,0.014,0.0,23266.4,802.55,1.42e-10,3.34e-12,24.618,24.612,0.025,0.96,42.6,0.034,0.002,0.007,0.0
0.0,1.0,6377.02,3761.75,1.17,36.2,0.038,0.046,140.0,0.003,1.0,23871.4,424.53,1.21e-10,3.93e-12,24.797,24.795,0.035,1.25,30.7,0.01,0.051,0.003,0.0,14614.0,796.42,8.81e-11,4.58e-12,25.138,25.132,0.056,1.08,19.2,0.082,0.039,0.004,0.0
