extension,chip,x,y,chi,snr,sharp,round,maj_ax,crowd,type,cts_mag1,sky_mag1,nrm_ct_rt_mag1,nrm_ct_rt_err_mag1,inst_vega_mag1,mag_mag1,mag1_err,chi_mag1,snr_mag1,sharp_mag1,round_mag1,crowd_mag1,flag_mag1,ctsmag2,skymag2,nrm_ct_rt_mag2,nrm_ct_rt_err_mag2,inst_vega_mag2,mag_mag2,mag2_err,chi_mag2,snr_mag2,sharp_mag2,round_mag2,crowd_mag2,flag_mag2
0.0,1.0,2002.34,1349.91,8.95,341.6,-0.111,0.06,100.0,0.021,1.0,117515.7,868.15,5.02e-10,4.01e-12,23.248,23.127,0.009,12.11,125.2,-0.24,0.164,0.038,0.0,579528.9,1577.65,3.12e-09,1.04e-11,21.265,21.255,0.004,2.45,299.1,0.008,-0.032,0.004,0.0
0.0,1.0,2441.07,2017.72,1.28,243.7,-0.014,0.033,145.0,0.003,1.0,19837.9,858.4,8.64e-11,1.78e-12,25.159,24.983,0.022,1.35,48.6,-0.022,0.054,0.005,0.0,269346.0,1466.93,1.43e-09,6e-12,22.111,22.099,0.005,1.2,238.6,-0.009,0.021,0.002,0.0
0.0,1.0,1311.67,1730.61,4.52,138.6,-0.035,0.085,120.0,0.029,1.0,51540.9,858.43,2.2e-10,2.96e-12,24.145,24.075,0.015,5.94,74.4,-0.087,0.15,0.053,0.0,100343.7,1431.57,5.39e-10,5.08e-12,23.172,23.164,0.01,2.19,106.0,0.019,0.02,0.003,0.0
0.0,1.0,2542.83,1562.96,1.69,110.8,-0.004,0.015,65.0,0.006,1.0,10973.7,840.52,4.78e-11,1.87e-12,25.8,25.646,0.042,2.15,25.6,-0.027,0.027,0.004,0.0,100644.2,1443.32,5.41e-10,5.03e-12,23.167,23.156,0.01,1.24,107.6,0.009,0.008,0.007,0.0
0.0,1.0,2089.1,2071.38,1.34,144.7,0.011,0.02,145.0,0.001,1.0,52343.2,844.29,2.28e-10,2.55e-12,24.104,24.045,0.012,1.41,89.5,0.002,0.032,0.0,0.0,87441.1,1413.56,4.64e-10,4.09e-12,23.333,23.326,0.01,1.26,113.4,0.021,0.008,0.001,0.0
0.0,1.0,5870.7,6223.79,7.67,42.2,0.109,0.481,115.0,0.048,1.0,86412.1,732.68,3.62e-10,8.69e-12,23.602,23.709,0.026,10.67,41.7,0.23,0.731,0.06,0.0,7476.0,1326.11,3.76e-11,5.78e-12,26.063,26.061,0.167,2.06,6.5,-0.319,-0.409,0.004,0.0
0.0,1.0,1984.58,2545.02,2.19,136.7,0.0,0.02,135.0,0.001,1.0,47159.4,820.66,2.06e-10,2.52e-12,24.213,24.152,0.013,2.96,81.9,-0.016,0.015,0.0,0.0,82477.8,1398.91,4.37e-10,4.03e-12,23.399,23.392,0.01,1.32,108.5,0.016,0.024,0.001,0.0
0.0,1.0,3342.49,1604.08,2.25,60.2,0.208,0.211,65.0,0.004,1.0,1031.3,834.47,4.45e-12,1.13e-12,28.38,28.255,0.276,1.2,3.9,-0.104,0.594,0.006,0.0,5514.4,1364.52,2.94e-11,1.87e-12,26.328,26.318,0.069,1.75,15.7,0.321,0.074,0.003,0.0
0.0,1.0,1154.85,2734.66,2.05,88.8,-0.024,0.056,135.0,0.0,1.0,4853.6,803.52,2.12e-11,1.72e-12,26.685,26.502,0.088,1.57,12.4,-0.109,0.146,0.001,0.0,74089.9,1351.23,3.97e-10,4.53e-12,23.504,23.492,0.012,2.48,87.5,0.004,0.027,0.0,0.0
0.0,1.0,974.58,2394.62,2.82,85.6,-0.044,0.121,115.0,0.055,1.0,6714.3,799.58,2.92e-11,1.77e-12,26.338,26.173,0.066,2.6,16.5,-0.164,0.213,0.101,0.0,74274.0,1377.86,3.98e-10,4.97e-12,23.502,23.49,0.014,3.07,80.0,0.022,0.097,0.015,0.0
0.0,1.0,2268.77,2057.13,1.28,127.1,0.014,0.028,140.0,0.001,1.0,60767.6,880.98,2.63e-10,2.57e-12,23.948,23.938,0.011,1.36,102.7,0.008,0.015,0.001,0.0,42565.2,1400.03,2.25e-10,3.02e-12,24.118,24.112,0.015,1.16,74.6,0.023,0.045,0.001,0.0
0.0,1.0,1354.09,2681.05,2.29,93.2,-0.023,0.027,65.0,0.002,1.0,14551.5,799.86,6.28e-11,2.05e-12,25.505,25.384,0.035,2.67,30.6,-0.099,0.032,0.001,0.0,72565.8,1349.22,3.89e-10,4.51e-12,23.526,23.516,0.013,1.92,86.3,0.031,0.023,0.002,0.0
0.0,1.0,1639.08,1700.52,1.85,91.0,-0.063,0.015,15.0,0.005,1.0,12676.7,828.65,5.53e-11,1.92e-12,25.644,25.517,0.038,2.29,28.7,-0.145,0.051,0.005,0.0,70418.2,1431.75,3.79e-10,4.4e-12,23.555,23.545,0.013,1.33,86.1,-0.009,-0.007,0.005,0.0
0.0,1.0,1723.37,2630.97,1.38,83.9,-0.011,0.042,130.0,0.013,1.0,10252.2,799.66,4.47e-11,1.88e-12,25.874,25.741,0.046,1.54,23.8,-0.052,0.093,0.008,0.0,63963.6,1341.62,3.43e-10,4.29e-12,23.663,23.653,0.014,1.28,79.9,0.016,0.014,0.016,0.0
0.0,1.0,2503.02,1525.81,1.3,78.9,0.001,0.053,150.0,0.001,1.0,5550.0,867.74,2.41e-11,1.64e-12,26.545,26.381,0.074,1.5,14.7,-0.074,0.201,0.001,0.0,59686.5,1436.23,3.21e-10,4.15e-12,23.734,23.723,0.014,1.11,77.3,0.032,-0.005,0.001,0.0
0.0,1.0,2610.31,1746.82,1.14,77.0,-0.035,0.05,155.0,0.003,1.0,5026.7,839.19,2.2e-11,1.65e-12,26.643,26.476,0.081,1.13,13.4,-0.044,0.056,0.007,0.0,58151.9,1408.02,3.13e-10,4.14e-12,23.762,23.75,0.014,1.15,75.6,-0.032,0.048,0.002,0.0
0.0,1.0,2055.66,2219.2,1.2,85.3,-0.009,0.047,15.0,0.007,1.0,5129.8,821.73,2.24e-11,1.44e-12,26.626,26.464,0.07,1.27,15.5,-0.009,0.106,0.012,0.0,54849.7,1375.9,2.91e-10,3.48e-12,23.839,23.828,0.013,1.12,83.7,-0.008,0.026,0.006,0.0
0.0,1.0,1556.47,1764.9,1.27,69.9,0.034,0.091,65.0,0.001,1.0,4407.7,829.23,1.93e-11,1.61e-12,26.784,26.617,0.09,1.28,12.0,0.075,0.376,0.002,0.0,51463.9,1409.45,2.77e-10,4.03e-12,23.895,23.883,0.016,1.27,68.8,0.018,-0.011,0.001,0.0
0.0,1.0,1964.25,2360.82,1.56,93.3,-0.004,0.067,85.0,0.003,1.0,15733.6,833.77,6.86e-11,1.79e-12,25.408,25.308,0.028,2.06,38.3,-0.015,0.106,0.003,0.0,55438.8,1378.69,2.93e-10,3.48e-12,23.831,23.822,0.013,1.1,84.3,0.006,0.039,0.003,0.0
0.0,1.0,3116.74,1683.49,1.29,99.4,-0.024,0.061,110.0,0.0,1.0,12230.0,847.74,5.32e-11,1.55e-12,25.685,25.57,0.032,1.55,34.3,-0.08,0.1,0.001,0.0,55243.6,1397.25,2.94e-10,3.27e-12,23.828,23.818,0.012,1.03,90.0,0.002,0.032,0.0,0.0
0.0,1.0,1091.62,2530.0,2.43,73.4,-0.015,0.086,70.0,0.001,1.0,7931.5,824.42,3.42e-11,1.84e-12,26.164,26.028,0.058,2.54,18.6,-0.095,0.15,0.001,0.0,52271.0,1391.45,2.8e-10,4.04e-12,23.883,23.873,0.016,2.4,69.2,0.026,0.053,0.001,0.0
0.0,1.0,1506.48,2906.07,1.65,63.8,0.059,0.114,70.0,0.002,1.0,5312.8,792.1,2.35e-11,1.77e-12,26.573,26.421,0.082,1.3,13.3,0.089,0.227,0.005,0.0,47842.6,1329.89,2.56e-10,4.32e-12,23.977,23.966,0.018,1.92,59.4,0.033,0.064,0.002,0.0
0.0,1.0,2627.31,1573.13,1.19,63.3,0.047,0.186,165.0,0.006,1.0,2657.9,864.47,1.15e-11,1.55e-12,27.351,27.163,0.146,1.3,7.4,0.126,0.876,0.011,0.0,43761.1,1417.29,2.35e-10,3.76e-12,24.071,24.059,0.017,1.09,62.6,0.028,0.01,0.004,0.0
0.0,1.0,2367.07,1442.05,2.5,73.5,-0.052,0.047,70.0,0.002,1.0,9272.8,833.54,3.99e-11,1.75e-12,25.998,25.873,0.048,2.56,22.8,-0.103,0.053,0.003,0.0,49253.9,1418.43,2.65e-10,3.93e-12,23.94,23.93,0.016,2.45,67.6,-0.02,0.044,0.001,0.0
0.0,1.0,1291.84,2418.56,1.78,68.7,-0.009,0.046,140.0,0.005,1.0,6449.1,809.14,2.79e-11,1.75e-12,26.387,26.242,0.068,1.68,16.0,-0.098,0.137,0.002,0.0,49429.5,1372.85,2.65e-10,4.03e-12,23.944,23.933,0.017,1.88,65.7,0.035,0.001,0.006,0.0
0.0,1.0,1500.69,2585.68,1.98,69.9,-0.021,0.051,90.0,0.005,1.0,16752.6,794.37,7.52e-11,2.37e-12,25.31,25.224,0.034,2.27,31.7,-0.002,0.084,0.003,0.0,46736.5,1348.62,2.5e-10,4.28e-12,24.006,23.997,0.019,1.73,58.4,-0.003,0.033,0.006,0.0
0.0,1.0,2919.02,1469.31,1.35,56.0,-0.01,0.17,60.0,0.03,1.0,1916.2,861.65,8.23e-12,1.48e-12,27.711,27.511,0.196,1.31,5.5,-0.136,0.692,0.131,0.0,39431.8,1429.76,2.11e-10,3.94e-12,24.189,24.176,0.02,1.39,53.6,0.003,0.06,0.008,0.0
0.0,1.0,2280.7,1949.4,1.6,86.5,0.005,0.031,160.0,0.002,1.0,27532.3,845.26,1.2e-10,2.08e-12,24.802,24.754,0.019,1.9,57.8,0.009,0.012,0.001,0.0,37743.2,1392.89,2.01e-10,3.15e-12,24.24,24.233,0.017,1.1,63.9,-0.0,0.053,0.003,0.0
0.0,1.0,1296.54,1618.74,2.04,64.8,-0.079,0.064,40.0,0.01,1.0,6436.6,844.13,2.76e-11,1.67e-12,26.398,26.26,0.066,2.46,16.5,-0.272,0.005,0.017,0.0,43342.5,1423.7,2.33e-10,3.78e-12,24.081,24.071,0.018,1.54,61.7,0.022,0.093,0.006,0.0
0.0,1.0,780.04,1893.33,3.18,62.9,-0.082,0.097,160.0,0.007,1.0,6937.6,826.93,3e-11,1.78e-12,26.306,26.178,0.064,2.39,16.9,-0.095,0.125,0.016,0.0,39344.4,1420.79,2.11e-10,3.68e-12,24.189,24.179,0.019,4.04,57.4,-0.075,0.083,0.002,0.0
0.0,1.0,1294.48,1738.09,1.74,61.3,-0.006,0.026,0.0,0.014,1.0,5434.8,830.69,2.35e-11,1.7e-12,26.574,26.429,0.079,1.55,13.8,-0.061,0.045,0.008,0.0,41361.8,1403.11,2.22e-10,3.75e-12,24.132,24.122,0.018,1.93,59.3,0.017,0.019,0.017,0.0
0.0,1.0,3316.18,1666.32,1.27,85.1,0.015,0.075,140.0,0.004,1.0,8492.8,842.15,3.68e-11,1.38e-12,26.084,25.962,0.041,1.43,26.7,0.002,0.096,0.005,0.0,43792.5,1415.25,2.33e-10,2.89e-12,24.081,24.071,0.013,1.12,80.6,0.023,0.063,0.003,0.0
0.0,1.0,1392.87,2835.2,2.17,68.2,0.035,0.012,160.0,0.031,1.0,22499.8,801.16,9.66e-11,2.32e-12,25.038,24.989,0.026,2.52,41.6,0.024,0.021,0.045,0.0,30523.3,1330.93,1.63e-10,3.8e-12,24.466,24.459,0.025,1.63,43.1,0.051,-0.001,0.01,0.0
0.0,1.0,2258.02,1522.62,2.66,73.0,-0.063,0.02,165.0,0.002,1.0,31396.1,850.29,1.37e-10,2.45e-12,24.66,24.637,0.019,3.67,55.7,-0.085,-0.026,0.002,0.0,27408.7,1422.12,1.48e-10,3.31e-12,24.577,24.571,0.024,1.52,44.6,-0.03,0.082,0.002,0.0
0.0,1.0,3009.49,1910.64,1.58,32.8,0.001,0.491,60.0,0.055,1.0,2140.6,846.85,9.69e-12,1.41e-12,27.535,27.523,0.158,1.3,6.9,0.13,0.483,0.022,0.0,1567.0,1389.95,8.43e-12,2.05e-12,27.685,27.68,0.264,1.12,4.1,-0.29,0.403,0.123,0.0
0.0,1.0,919.47,1946.61,2.46,66.3,-0.033,0.133,75.0,0.249,1.0,16454.8,846.56,7.04e-11,2.09e-12,25.381,25.323,0.032,1.86,33.7,0.0,0.123,0.054,0.0,26259.0,1374.53,1.41e-10,3.6e-12,24.629,24.622,0.028,3.09,39.1,-0.063,0.148,0.023,0.0
0.0,1.0,1316.04,1607.62,3.26,68.6,-0.08,0.13,125.0,0.089,1.0,18299.4,843.51,7.8e-11,2.14e-12,25.27,25.202,0.03,4.08,36.5,-0.159,0.27,0.15,0.0,34513.5,1442.62,1.86e-10,3.56e-12,24.329,24.321,0.021,1.63,52.1,-0.001,-0.004,0.026,0.0
0.0,1.0,1878.98,2050.47,1.48,82.7,0.001,0.096,120.0,0.001,1.0,24922.5,830.22,1.09e-10,2.01e-12,24.91,24.86,0.02,1.49,54.1,-0.0,0.082,0.001,0.0,35868.3,1408.66,1.9e-10,3.07e-12,24.303,24.296,0.018,1.49,62.0,0.003,0.111,0.002,0.0
0.0,1.0,3971.45,1540.13,1.25,76.7,0.004,0.036,95.0,0.098,1.0,4199.2,846.71,1.79e-11,1.23e-12,26.871,26.714,0.075,1.39,14.6,-0.049,0.028,0.051,0.0,39654.6,1402.24,2.11e-10,2.83e-12,24.191,24.18,0.015,1.12,74.5,0.024,0.039,0.014,0.0
0.0,1.0,1436.21,2664.59,1.36,55.8,-0.051,0.097,75.0,0.002,1.0,2962.2,797.01,1.3e-11,1.59e-12,27.215,27.044,0.132,1.24,8.2,-0.238,0.21,0.005,0.0,37319.6,1336.53,2e-10,3.63e-12,24.249,24.237,0.02,1.47,55.0,0.003,0.065,0.001,0.0
0.0,1.0,3101.69,1936.28,1.2,82.8,0.007,0.062,40.0,0.007,1.0,4126.5,847.11,1.78e-11,1.13e-12,26.876,26.72,0.069,1.15,15.8,-0.024,0.27,0.01,0.0,38972.2,1369.16,2.06e-10,2.55e-12,24.213,24.202,0.013,1.26,81.0,0.017,-0.014,0.006,0.0
0.0,1.0,1505.43,2863.55,1.45,50.7,-0.0,0.016,10.0,0.002,1.0,2408.3,779.88,1.06e-11,1.63e-12,27.439,27.261,0.167,1.21,6.5,-0.2,0.217,0.009,0.0,34478.9,1325.49,1.85e-10,3.94e-12,24.333,24.321,0.023,1.64,46.9,0.045,-0.038,0.0,0.0
0.0,1.0,715.41,1796.35,2.36,53.8,-0.074,0.078,55.0,0.017,1.0,2469.7,834.61,1.08e-11,1.59e-12,27.42,27.242,0.161,1.37,6.8,-0.093,0.291,0.022,0.0,34295.9,1435.17,1.84e-10,3.56e-12,24.336,24.325,0.021,3.2,51.8,-0.067,0.024,0.016,0.0
0.0,1.0,2214.35,2053.78,1.17,69.6,0.019,0.096,115.0,0.004,1.0,6085.4,829.62,2.65e-11,1.47e-12,26.444,26.308,0.06,1.17,18.0,0.012,0.266,0.005,0.0,39784.7,1399.8,2.11e-10,3.15e-12,24.187,24.177,0.016,1.16,67.1,0.022,0.015,0.003,0.0
0.0,1.0,2601.22,2337.35,1.1,71.5,-0.006,0.007,140.0,0.018,1.0,3286.1,846.09,1.44e-11,1.23e-12,27.107,26.943,0.093,1.08,11.7,0.018,0.048,0.031,0.0,36220.8,1379.69,1.91e-10,2.72e-12,24.296,24.285,0.015,1.12,70.4,-0.013,-0.006,0.014,0.0
0.0,1.0,2281.69,2369.03,1.16,64.9,0.014,0.091,110.0,0.013,1.0,2435.4,830.59,1.06e-11,1.28e-12,27.432,27.255,0.131,1.13,8.3,0.057,0.241,0.031,0.0,34353.9,1359.6,1.82e-10,2.82e-12,24.352,24.341,0.017,1.19,64.3,0.003,0.055,0.009,0.0
0.0,1.0,2005.1,1723.66,1.42,61.8,-0.033,0.117,5.0,0.004,1.0,8047.0,819.13,3.54e-11,1.76e-12,26.128,26.009,0.054,1.56,20.1,-0.049,0.311,0.005,0.0,39832.6,1414.19,2.14e-10,3.68e-12,24.174,24.165,0.019,1.36,58.1,-0.024,0.003,0.004,0.0
0.0,1.0,1296.41,2735.56,1.6,51.4,0.018,0.115,60.0,0.001,1.0,1956.5,782.58,8.48e-12,1.58e-12,27.68,27.49,0.203,1.3,5.4,-0.016,-0.084,0.001,0.0,33662.1,1326.34,1.8e-10,3.54e-12,24.36,24.348,0.021,1.87,50.9,0.026,0.156,0.002,0.0
