extension,chip,x,y,chi,snr,sharp,round,maj_ax,crowd,type,cts_mag1,sky_mag1,nrm_ct_rt_mag1,nrm_ct_rt_err_mag1,inst_vega_mag1,mag_mag1,mag1_err,chi_mag1,snr_mag1,sharp_mag1,round_mag1,crowd_mag1,flag_mag1,ctsmag2,skymag2,nrm_ct_rt_mag2,nrm_ct_rt_err_mag2,inst_vega_mag2,mag_mag2,mag2_err,chi_mag2,snr_mag2,sharp_mag2,round_mag2,crowd_mag2,flag_mag2
2.0,1.0,3547.43,4011.16,5.52,30.5,0.046,0.512,150.0,0.106,1.0,2990.6,463.34,3.77e-11,2.07e-12,26.059,26.052,0.06,10.04,18.2,0.083,0.1689999999999999,0.033,0.0,4023.3,1100.53,3.71e-11,2.16e-12,26.076,26.07,0.064,2.36,16.9,0.03,0.691,0.102,0.0
2.0,1.0,3598.48,4033.65,1.1,23.4,0.016,0.477,25.0,0.0819999999999999,1.0,874.2,467.2,1.1e-11,1.6999999999999998e-12,27.394,27.889,0.1669999999999999,0.87,6.5,-0.004,1.067,0.113,0.0,5688.4,1126.81,5.19e-11,2.31e-12,25.713,25.702,0.048,1.17,22.5,0.018,0.377,0.081,0.0
2.0,1.0,3627.96,4000.38,1.03,21.9,-0.108,0.049,10.0,0.134,1.0,2123.5,467.23,2.68e-11,2.05e-12,26.43,26.527,0.083,1.07,13.1,-0.119,-0.255,0.113,0.0,4269.3,1107.98,3.9e-11,2.25e-12,26.024,26.017,0.063,1.01,17.3,-0.103,0.1669999999999999,0.149,0.0
2.0,1.0,3547.66,3996.38,1.47,18.8,-0.031,0.401,70.0,0.113,1.0,421.1,461.61,5.31e-12,1.6e-12,28.187,28.776,0.327,0.67,3.3,-0.066,0.858,0.052,0.0,4478.1,1103.21,4.08e-11,2.2200000000000002e-12,25.974,25.962,0.059,1.67,18.4,-0.025,0.358,0.136,0.0
2.0,1.0,3657.83,4029.84,1.05,19.0,-0.002,0.314,90.0,0.085,1.0,960.1,470.74,1.21e-11,1.79e-12,27.292,27.687,0.16,1.19,6.8,-0.006,0.181,0.039,0.0,4264.6,1113.37,3.89e-11,2.21e-12,26.025,26.016,0.062,0.99,17.6,0.001,0.348,0.096,0.0
2.0,1.0,3563.98,3989.73,1.19,14.0,0.1119999999999999,0.417,45.0,0.05,1.0,487.6,465.92,6.15e-12,1.7200000000000001e-12,28.028,28.424,0.304,1.27,3.6,0.178,-0.313,0.02,0.0,2172.2,1101.79,1.98e-11,2.05e-12,26.757,26.748,0.1119999999999999,1.14,9.7,0.087,0.5720000000000001,0.0559999999999999,0.0
2.0,1.0,3598.02,3987.02,1.26,17.9,-0.054,0.07,120.0,0.086,1.0,278.1,466.4,3.51e-12,1.7100000000000002e-12,28.638,29.245,0.529,1.2,2.1,-0.177,1.07,0.089,0.0,3328.0,1124.35,3.04e-11,1.73e-12,26.292,26.28,0.062,1.25,17.6,-0.049,0.008,0.068,0.0
2.0,1.0,3644.12,4010.66,0.93,14.6,-0.045,0.243,35.0,0.0279999999999999,1.0,513.7,470.04,6.480000000000001e-12,1.68e-12,27.971,28.469,0.282,1.13,3.9,-0.168,0.87,0.0289999999999999,0.0,3382.4,1113.1,3.09e-11,2.19e-12,26.277,26.266,0.077,0.84,14.1,-0.024,0.138,0.027,0.0
2.0,1.0,3659.44,4025.83,0.96,13.9,-0.0279999999999999,0.557,145.0,0.264,1.0,448.9,472.42,5.66e-12,1.67e-12,28.118,28.633000000000003,0.32,0.9,3.4,-0.002,0.4589999999999999,0.174,0.0,3209.2,1112.64,2.93e-11,2.17e-12,26.334,26.323,0.08,0.99,13.5,-0.031,0.579,0.2789999999999999,0.0
2.0,1.0,3631.07,3999.09,0.89,13.5,-0.069,0.094,130.0,0.22,1.0,1249.5,468.07,1.58e-11,1.84e-12,27.006,27.068,0.127,0.74,8.5,-0.088,0.283,0.173,0.0,2254.9,1106.19,2.05e-11,2.06e-12,26.722,26.715,0.109,0.94,10.0,-0.061,0.002,0.278,0.0
2.0,1.0,3627.46,3969.23,1.08,18.3,-0.033,0.072,105.0,0.098,1.0,253.7,475.03,3.07e-12,1.12e-12,28.784,29.391,0.3939999999999999,1.12,2.8,0.048,1.123,0.217,0.0,2928.5,1126.23,2.68e-11,1.5e-12,26.431,26.419,0.061,1.06,17.9,-0.04,-0.0279999999999999,0.091,0.0
2.0,1.0,3663.6,3993.9,0.88,11.6,-0.043,0.425,175.0,0.151,1.0,548.6,477.97,6.92e-12,1.6999999999999998e-12,27.9,28.302,0.267,0.93,4.1,0.09,0.769,0.087,0.0,2493.6,1133.36,2.2799999999999998e-11,2.11e-12,26.608,26.598000000000003,0.1009999999999999,0.87,10.8,-0.069,0.366,0.166,0.0
2.0,1.0,3652.73,4017.74,0.99,10.4,0.004,0.537,20.0,0.183,1.0,530.8,475.02,6.69e-12,1.6999999999999998e-12,27.936,28.307,0.276,0.84,3.9,0.037,1.744,0.273,0.0,2178.5,1121.93,1.99e-11,2.06e-12,26.755,26.745,0.1119999999999999,1.03,9.7,-0.004,0.26,0.163,0.0
2.0,1.0,3615.27,3997.62,1.07,9.7,-0.032,0.997,0.0,0.175,1.0,524.7,460.23,6.620000000000001e-12,1.64e-12,27.948,28.309,0.2689999999999999,0.85,4.0,-0.281,0.257,0.063,0.0,2080.0,1102.65,1.9e-11,2.18e-12,26.802,26.793000000000003,0.125,1.14,8.7,0.035,1.182,0.192,0.0
2.0,1.0,3621.94,4024.82,0.81,9.6,-0.009,0.5,15.0,0.091,1.0,441.0,469.51,5.56e-12,1.7200000000000001e-12,28.137,28.539,0.335,0.8,3.2,0.347,1.222,0.1009999999999999,0.0,2009.5,1115.15,1.83e-11,2.03e-12,26.843000000000004,26.833,0.12,0.82,9.0,-0.076,0.35,0.09,0.0
2.0,1.0,3541.13,4041.4,1.08,8.6,-0.077,0.731,140.0,0.072,1.0,497.5,465.4,6.27e-12,1.65e-12,28.006,28.287,0.286,1.37,3.8,-0.147,0.546,0.003,0.0,1552.6,1114.8,1.4199999999999998e-11,1.9900000000000002e-12,27.116,27.107,0.153,0.97,7.1,-0.061,0.77,0.126,0.0
2.0,1.0,3542.57,3964.99,1.04,12.0,0.1009999999999999,0.307,110.0,0.032,1.0,276.3,470.33,3.41e-12,1.13e-12,28.669,29.163,0.365,1.06,3.0,-0.07,1.974,0.04,0.0,1752.1,1112.71,1.6e-11,1.43e-12,26.989,26.979,0.0969999999999999,1.04,11.2,0.124,0.053,0.032,0.0
2.0,1.0,3617.49,3978.66,1.12,11.4,-0.065,0.265,70.0,0.103,1.0,542.2,477.08,6.67e-12,1.17e-12,27.939,28.16,0.192,1.16,5.6,-0.086,0.422,0.055,0.0,1423.5,1120.15,1.2900000000000002e-11,1.4199999999999998e-12,27.219,27.212,0.118,1.1,9.2,-0.055,0.204,0.122,0.0
2.0,1.0,3658.87,4012.78,0.92,8.4,0.002,0.344,90.0,0.127,1.0,340.4,474.16,4.290000000000001e-12,1.68e-12,28.418000000000003,28.853,0.425,0.84,2.6,-0.303,2.327,0.064,0.0,1739.1,1123.44,1.59e-11,2.03e-12,26.997,26.987,0.139,0.96,7.8,0.0559999999999999,-0.011,0.146,0.0
2.0,1.0,3594.85,3977.42,0.95,11.9,0.075,0.3989999999999999,60.0,0.0279999999999999,1.0,420.9,471.08,5.13e-12,1.15e-12,28.225,28.599,0.242,0.92,4.5,0.178,0.236,0.035,0.0,1684.0,1118.54,1.54e-11,1.4099999999999998e-12,27.033,27.024,0.1,0.96,10.9,0.049,0.451,0.027,0.0
2.0,1.0,3625.38,3976.11,1.06,10.4,-0.034,0.1669999999999999,80.0,0.1669999999999999,1.0,338.1,476.61,4.150000000000001e-12,1.14e-12,28.455,28.822,0.301,1.37,3.6,0.284,0.4539999999999999,0.08,0.0,1321.7,1124.22,1.21e-11,1.4099999999999998e-12,27.29,27.281,0.127,0.93,8.5,-0.108,0.108,0.285,0.0
2.0,1.0,3632.18,3964.03,1.06,10.3,-0.0279999999999999,0.897,25.0,0.289,1.0,269.2,477.49,3.2900000000000007e-12,1.15e-12,28.707,29.162,0.381,1.05,2.9,0.1009999999999999,1.256,0.263,0.0,1442.4,1132.79,1.32e-11,1.43e-12,27.202,27.192,0.118,1.06,9.2,-0.048,0.831,0.354,0.0
2.0,1.0,3655.73,4019.52,0.85,7.7,0.018,0.172,20.0,0.242,1.0,456.3,471.16,5.75e-12,1.6299999999999997e-12,28.1,28.39,0.308,1.04,3.5,-0.053,0.125,0.1889999999999999,0.0,1467.2,1118.68,1.34e-11,2.01e-12,27.183000000000003,27.174,0.163,0.77,6.7,0.038,0.182,0.278,0.0
2.0,1.0,3600.16,4040.9,1.13,7.7,-0.045,0.809,125.0,0.068,1.0,550.4,467.8,6.940000000000001e-12,1.7100000000000002e-12,27.896,28.101,0.267,0.81,4.1,-0.071,0.79,0.044,0.0,1417.2,1127.78,1.2900000000000002e-11,2.01e-12,27.222,27.214,0.168,1.22,6.4,-0.037,0.804,0.072,0.0
2.0,1.0,3544.79,3975.38,0.92,10.8,0.067,0.654,100.0,0.065,1.0,362.6,473.66,4.450000000000001e-12,1.13e-12,28.38,28.767,0.278,0.7,3.9,0.051,1.138,0.053,0.0,1525.2,1117.07,1.39e-11,1.4099999999999998e-12,27.142,27.133000000000003,0.11,0.99,9.9,0.072,0.536,0.067,0.0
2.0,1.0,3641.21,3972.63,0.89,9.9,-0.015,0.188,110.0,0.348,1.0,411.7,479.72,5.000000000000001e-12,1.13e-12,28.252,28.559,0.245,0.99,4.4,-0.1669999999999999,0.266,0.266,0.0,1342.6,1127.7,1.22e-11,1.4400000000000001e-12,27.28,27.272,0.127,0.85,8.5,0.0289999999999999,0.1669999999999999,0.415,0.0
2.0,1.0,3555.7,4003.58,1.17,7.5,0.015,0.439,5.0,0.074,1.0,395.2,462.84,4.980000000000001e-12,1.59e-12,28.256,28.594,0.347,1.2,3.1,-0.017,0.054,0.1009999999999999,0.0,1464.6,1108.63,1.33e-11,2e-12,27.188,27.179,0.162,1.15,6.7,0.021,0.5429999999999999,0.071,0.0
2.0,1.0,3559.15,4029.82,0.97,7.3,0.0559999999999999,0.923,165.0,0.079,1.0,344.4,466.57,4.34e-12,1.68e-12,28.406,28.775,0.42,0.75,2.6,0.14,1.366,0.027,0.0,1410.0,1094.94,1.28e-11,1.9900000000000002e-12,27.232,27.223000000000003,0.168,1.04,6.5,0.0409999999999999,0.871,0.113,0.0
2.0,1.0,3622.92,3996.05,1.26,6.5,-0.046,1.291,175.0,0.262,1.0,343.0,468.13,4.33e-12,1.7100000000000002e-12,28.41,28.711,0.43,1.28,2.5,0.083,3.723,0.084,0.0,1148.8,1106.53,1.04e-11,1.97e-12,27.458,27.45,0.204,1.24,5.3,-0.069,0.718,0.6729999999999999,0.0
2.0,1.0,3575.01,3975.17,1.09,9.7,0.071,0.935,80.0,0.184,1.0,501.5,471.77,6.1e-12,1.18e-12,28.037,28.24,0.21,1.17,5.2,0.114,0.284,0.086,0.0,1240.9,1118.37,1.13e-11,1.4099999999999998e-12,27.365,27.358,0.135,1.07,8.0,0.054,1.169,0.225,0.0
2.0,1.0,3546.33,3986.05,1.14,8.5,-0.076,0.299,50.0,0.089,1.0,314.4,465.87,3.97e-12,1.6299999999999997e-12,28.504,28.895,0.445,1.25,2.4,-0.027,0.552,0.118,0.0,1377.4,1111.46,1.26e-11,1.55e-12,27.251,27.242,0.133,1.11,8.1,-0.083,0.273,0.086,0.0
2.0,1.0,3601.34,3979.39,1.05,7.9,0.003,0.693,120.0,0.087,1.0,295.6,471.09,3.59e-12,1.1e-12,28.613000000000003,28.939,0.332,0.89,3.3,0.1159999999999999,0.768,0.072,0.0,1008.8,1117.89,9.26e-12,1.4099999999999998e-12,27.584,27.575,0.1669999999999999,1.11,6.5,-0.033,0.6559999999999999,0.113,0.0
