extension,chip,x,y,chi,snr,sharp,round,maj_ax,crowd,type,cts_mag1,sky_mag1,nrm_ct_rt_mag1,nrm_ct_rt_err_mag1,inst_vega_mag1,mag_mag1,mag1_err,chi_mag1,snr_mag1,sharp_mag1,round_mag1,crowd_mag1,flag_mag1,ctsmag2,skymag2,nrm_ct_rt_mag2,nrm_ct_rt_err_mag2,inst_vega_mag2,mag_mag2,mag2_err,chi_mag2,snr_mag2,sharp_mag2,round_mag2,crowd_mag2,flag_mag2
0.0,1.0,2055.27,3699.85,1.5,30.8,-0.103,0.037,175.0,0.373,1.0,4364.3,259.16,6.01e-11,3.29e-12,25.553,25.604,0.06,1.24,18.2,-0.049,0.123,0.303,0.0,2465.1,143.01,7.54e-11,4.28e-12,25.306,25.299,0.062,1.61,17.6,-0.181,-0.028,0.434,0.0
0.0,1.0,798.87,3610.52,1.36,25.2,0.014,0.089,160.0,0.065,1.0,1634.1,205.47,2.31e-11,1.75e-12,26.593,27.159,0.083,1.21,13.1,-0.005,0.098,0.071,0.0,4890.6,137.85,1.54e-10,9.38e-12,24.528,24.516,0.066,1.13,16.5,0.015,0.085,0.065,0.0
0.0,1.0,775.39,4078.99,1.02,23.1,0.064,0.103,125.0,0.066,1.0,3035.7,183.73,4.35e-11,2.76e-12,25.903,26.207,0.069,1.02,15.7,0.035,-0.109,0.028,0.0,3332.6,142.55,1.05e-10,6.23e-12,24.944,24.936,0.064,1.03,16.9,0.091,0.311,0.101,0.0
0.0,1.0,901.16,3684.23,1.4,29.8,-0.043,0.175,145.0,0.06,1.0,3180.5,212.67,4.48e-11,2.02e-12,25.872,26.127,0.049,1.25,22.2,0.037,0.111,0.039,0.0,3063.1,143.9,9.48e-11,4.8e-12,25.057,25.049,0.055,1.55,19.8,-0.134,0.259,0.084,0.0
0.0,1.0,1208.51,3992.68,1.33,25.3,-0.086,0.069,140.0,0.049,1.0,2470.7,211.57,3.49e-11,1.98e-12,26.144,26.508,0.062,1.34,17.6,-0.036,0.056,0.038,0.0,3203.7,142.72,1.01e-10,6.22e-12,24.987,24.978,0.067,1.31,16.3,-0.154,0.073,0.033,0.0
0.0,1.0,1923.66,3694.23,0.96,24.2,-0.008,0.186,165.0,0.018,1.0,1710.9,255.78,2.36e-11,2.6e-12,26.57,27.075,0.12,0.92,9.1,-0.023,0.217,0.021,0.0,3679.4,138.4,1.16e-10,6.28e-12,24.837,24.826,0.059,0.81,18.5,-0.005,0.19,0.017,0.0
0.0,1.0,944.66,3685.2,1.14,22.2,-0.017,0.181,45.0,0.043,1.0,2631.8,182.44,3.77e-11,2.63e-12,26.058,26.321,0.076,0.96,14.3,0.038,0.156,0.005,0.0,2575.7,146.08,8.14e-11,5.82e-12,25.224,25.216,0.078,1.13,14.0,-0.031,0.396,0.041,0.0
0.0,1.0,1980.06,3822.69,1.15,22.3,-0.032,0.118,80.0,0.008,1.0,1484.1,216.74,2.08e-11,1.73e-12,26.704,27.212,0.09,1.02,12.0,0.015,0.365,0.007,0.0,3505.5,148.33,1.04e-10,6.36e-12,24.96,24.949,0.067,1.31,16.3,0.007,-0.055,0.006,0.0
0.0,1.0,766.55,3891.68,1.03,23.7,0.001,0.114,50.0,0.065,1.0,2532.9,217.84,3.56e-11,1.94e-12,26.121,26.381,0.059,0.99,18.4,0.033,0.104,0.04,0.0,2419.0,145.82,7.64e-11,5.72e-12,25.292,25.284,0.081,1.02,13.4,-0.093,0.174,0.075,0.0
0.0,1.0,793.13,3765.42,1.11,18.4,-0.005,0.053,50.0,0.022,1.0,967.2,219.39,1.36e-11,1.66e-12,27.169,27.759,0.133,1.2,8.1,0.001,-0.048,0.02,0.0,3316.7,145.82,1.05e-10,7.92e-12,24.949,24.938,0.082,1.07,13.2,-0.051,0.125,0.02,0.0
