extension,chip,x,y,chi,snr,sharp,round,maj_ax,crowd,type,cts_mag1,sky_mag1,nrm_ct_rt_mag1,nrm_ct_rt_err_mag1,inst_vega_mag1,mag_mag1,mag1_err,chi_mag1,snr_mag1,sharp_mag1,round_mag1,crowd_mag1,flag_mag1,ctsmag2,skymag2,nrm_ct_rt_mag2,nrm_ct_rt_err_mag2,inst_vega_mag2,mag_mag2,mag2_err,chi_mag2,snr_mag2,sharp_mag2,round_mag2,crowd_mag2,flag_mag2
0.0,1.0,3024.02,4776.96,1.16,36.7,0.027,0.073,60.0,0.002,1.0,9613.7,272.03,9.34e-11,3.64e-12,25.074,25.032,0.042,1.2,25.7,0.036,0.014,0.0,0.0,12000.0,575.88,1.39e-10,5.31e-12,24.644,24.637,0.042,1.12,26.2,0.017,0.143,0.004,0.0
0.0,1.0,3064.79,4785.09,0.97,24.4,-0.101,0.362,175.0,0.008,1.0,5815.6,251.75,5.64e-11,3.06e-12,25.621,25.59,0.059,1.07,18.5,-0.076,0.227,0.001,0.0,6046.0,534.34,7e-11,4.39e-12,25.387,25.381,0.068,0.86,15.9,-0.136,0.551,0.017,0.0
0.0,1.0,2962.74,4850.34,1.18,19.5,-0.081,0.008,170.0,0.001,1.0,894.2,253.56,8.68e-12,2.26e-12,27.654,27.506,0.283,1.25,3.8,-0.038,0.014,0.001,0.0,7601.1,535.63,8.8e-11,4.61e-12,25.139,25.128,0.057,1.11,19.1,-0.096,0.006,0.001,0.0
0.0,1.0,3182.23,4779.89,1.03,13.6,-0.015,0.14,150.0,0.007,1.0,786.0,205.07,7.63e-12,2.22e-12,27.794,27.666,0.316,1.01,3.4,0.027,0.564,0.012,0.0,4584.3,451.34,5.3e-11,4.02e-12,25.688,25.678,0.082,1.05,13.2,-0.031,-0.028,0.005,0.0
0.0,1.0,3199.79,4867.68,1.11,14.8,0.002,0.172,70.0,0.001,1.0,2708.0,197.74,2.63e-11,2.63e-12,26.449,26.404,0.109,0.98,10.0,0.008,0.063,0.001,0.0,3613.5,440.89,4.17e-11,3.9e-12,25.949,25.942,0.102,1.2,10.7,-0.002,0.3,0.001,0.0
0.0,1.0,2992.21,4779.11,0.97,11.9,-0.005,0.137,25.0,0.01,1.0,1078.2,278.72,1.04e-11,2.37e-12,27.452,27.351,0.246,1.01,4.4,0.028,0.728,0.004,0.0,3961.7,574.5,4.59e-11,4.18e-12,25.846,25.837,0.099,0.93,11.0,-0.024,-0.215,0.014,0.0
0.0,1.0,3075.26,4804.77,1.08,10.2,-0.078,0.214,60.0,0.004,1.0,694.7,246.09,6.78e-12,2.19e-12,27.922,27.809,0.351,0.97,3.1,-0.043,-0.702,0.006,0.0,3171.4,550.1,3.65e-11,4.11e-12,26.094,26.085,0.122,1.21,8.9,-0.097,0.715,0.002,0.0
0.0,1.0,2997.97,4797.44,0.91,9.1,-0.119,0.33,150.0,0.01,1.0,739.1,270.98,7.24e-12,2.3e-12,27.85,27.747,0.345,0.82,3.1,0.014,1.337,0.016,0.0,2813.3,576.27,3.25e-11,3.97e-12,26.22,26.211,0.132,0.99,8.2,-0.195,-0.224,0.007,0.0
0.0,1.0,3148.08,4853.73,0.93,10.3,-0.017,0.315,145.0,0.042,1.0,1455.8,202.98,1.42e-11,2.32e-12,27.12,27.058,0.177,0.85,6.1,-0.147,0.235,0.01,0.0,2627.4,451.52,3.05e-11,3.77e-12,26.291,26.283,0.134,0.99,8.1,0.116,0.397,0.074,0.0
0.0,1.0,3004.72,4809.53,1.15,9.7,-0.069,0.167,55.0,0.069,1.0,1687.9,263.69,1.65e-11,2.54e-12,26.956,26.912,0.167,1.31,6.5,-0.139,-0.047,0.079,0.0,2220.0,555.6,2.57e-11,3.87e-12,26.475,26.468,0.163,0.98,6.6,0.017,0.434,0.057,0.0
0.0,1.0,2983.86,4809.97,0.88,8.8,0.091,0.488,130.0,0.216,1.0,936.2,272.27,9.07e-12,2.42e-12,27.606,27.516,0.29,0.92,3.7,0.132,0.3,0.097,0.0,2781.8,562.05,3.23e-11,4.19e-12,26.228,26.22,0.141,0.85,7.7,0.063,0.621,0.301,0.0
0.0,1.0,3080.79,4795.68,1.01,9.2,-0.127,0.208,25.0,0.082,1.0,1813.3,245.65,1.77e-11,2.47e-12,26.877,26.862,0.151,1.19,7.2,-0.129,0.09,0.019,0.0,1418.2,527.2,1.64e-11,3.65e-12,26.962,26.957,0.242,0.85,4.5,-0.126,0.443,0.205,0.0
0.0,1.0,2997.77,4815.54,0.92,8.6,0.08,0.173,105.0,0.107,1.0,1236.3,274.7,1.2e-11,2.42e-12,27.3,27.236,0.219,1.03,5.0,0.054,0.085,0.189,0.0,2330.7,559.9,2.69e-11,3.88e-12,26.424,26.416,0.156,0.8,6.9,0.105,0.258,0.027,0.0
0.0,1.0,2972.19,4817.98,1.08,7.9,0.022,0.903,85.0,0.288,1.0,859.6,261.47,8.37e-12,2.38e-12,27.693,27.608,0.309,1.08,3.5,-0.047,0.873,0.34,0.0,2382.3,568.03,2.76e-11,3.92e-12,26.4,26.391,0.155,1.1,7.0,0.068,0.924,0.253,0.0
0.0,1.0,2970.85,4779.31,1.13,7.5,-0.069,0.205,85.0,0.128,1.0,723.8,300.44,7.03e-12,2.34e-12,27.883,27.791,0.361,1.15,3.0,0.321,0.161,0.115,0.0,2231.3,601.7,2.58e-11,3.89e-12,26.473,26.464,0.164,1.11,6.6,-0.313,0.232,0.135,0.0
0.0,1.0,2999.49,4807.16,1.0,7.6,-0.011,0.656,20.0,0.095,1.0,1125.3,267.3,1.1e-11,2.6e-12,27.398,27.336,0.257,1.15,4.2,0.005,0.725,0.17,0.0,2067.0,560.11,2.39e-11,3.82e-12,26.553,26.545,0.173,0.87,6.3,-0.023,0.599,0.033,0.0
0.0,1.0,3011.11,4791.09,1.01,6.1,-0.062,0.799,105.0,0.284,1.0,905.4,270.72,8.81e-12,2.36e-12,27.638,27.58,0.291,0.72,3.7,-0.028,1.318,0.218,0.0,1529.8,571.34,1.77e-11,3.75e-12,26.878,26.871,0.23,1.24,4.7,-0.099,0.253,0.355,0.0
