extension,chip,x,y,chi,snr,sharp,round,maj_ax,crowd,type,cts_mag1,sky_mag1,nrm_ct_rt_mag1,nrm_ct_rt_err_mag1,inst_vega_mag1,mag_mag1,mag1_err,chi_mag1,snr_mag1,sharp_mag1,round_mag1,crowd_mag1,flag_mag1,ctsmag2,skymag2,nrm_ct_rt_mag2,nrm_ct_rt_err_mag2,inst_vega_mag2,mag_mag2,mag2_err,chi_mag2,snr_mag2,sharp_mag2,round_mag2,crowd_mag2,flag_mag2
1.0,1.0,129.28,90.33,1.01,24.2,0.009,0.102,20.0,0.195,1.0,1648.7,554.59,9.22e-12,7.51e-13,27.589,28.009,0.088,1.08,12.3,-0.041,0.051,0.232,0.0,2551.8,422.84,3.23e-11,1.56e-12,26.227,26.217,0.052,0.98,20.7,0.023,0.117,0.173,0.0
1.0,1.0,44.01,47.87,1.14,19.1,-0.067,0.22,65.0,0.008,1.0,1076.1,563.16,6e-12,6.51e-13,28.054,28.47,0.118,1.19,9.2,-0.027,0.321,0.008,0.0,1634.1,423.12,2.07e-11,1.61e-12,26.71,26.7,0.084,1.09,12.8,-0.139,0.185,0.012,0.0
1.0,1.0,204.29,79.64,1.1,16.8,-0.103,0.247,75.0,0.059,1.0,332.0,559.74,1.86e-12,5.93e-13,29.325,29.974,0.346,1.0,3.1,0.197,0.708,0.248,0.0,1817.9,419.66,2.3e-11,1.44e-12,26.594,26.581,0.068,1.2,16.0,-0.166,0.153,0.066,0.0
1.0,1.0,20.46,1133.51,1.07,18.8,-0.104,0.201,130.0,0.156,1.0,1928.8,531.6,1.12e-11,6.74e-13,27.381,27.396,0.066,1.07,16.6,-0.109,0.275,0.109,0.0,910.7,395.28,1.22e-11,1.44e-12,27.288,27.281,0.129,1.09,8.4,-0.094,0.076,0.287,0.0
1.0,1.0,221.58,63.35,1.07,16.6,-0.074,0.084,160.0,0.015,1.0,1317.5,558.11,7.36e-12,6.3e-13,27.833,28.109,0.093,0.94,11.7,-0.14,0.107,0.01,0.0,1301.7,419.37,1.65e-11,1.57e-12,26.959,26.95,0.103,1.21,10.5,-0.047,0.055,0.022,0.0
1.0,1.0,233.98,1999.48,1.14,16.8,0.055,0.423,155.0,0.021,1.0,1046.3,511.24,6.35e-12,6.86e-13,27.993,28.404,0.117,1.04,9.3,-0.055,0.536,0.011,0.0,1579.4,379.5,2.16e-11,1.57e-12,26.665,26.655,0.079,1.26,13.8,0.131,0.334,0.029,0.0
1.0,1.0,158.75,53.55,1.11,15.9,0.03,0.527,170.0,0.002,1.0,690.5,560.54,3.86e-12,6.05e-13,28.534,29.056,0.17,1.13,6.4,0.044,0.803,0.003,0.0,1625.5,418.04,2.05e-11,1.43e-12,26.718,26.707,0.075,1.08,14.4,0.024,0.386,0.002,0.0
1.0,1.0,90.08,50.79,1.06,15.4,-0.044,0.236,100.0,0.023,1.0,907.0,570.11,5.07e-12,6.26e-13,28.237,28.663,0.134,0.99,8.1,-0.061,0.261,0.011,0.0,1437.3,423.32,1.82e-11,1.42e-12,26.851,26.841,0.085,1.12,12.8,-0.032,0.219,0.03,0.0
1.0,1.0,3992.89,1644.82,1.15,14.5,-0.116,0.104,40.0,0.218,1.0,1283.9,565.49,7.63e-12,6.92e-13,27.793,27.895,0.098,1.23,11.0,-0.118,0.015,0.249,0.0,819.9,417.46,1.12e-11,1.46e-12,27.374,27.367,0.14,1.1,7.7,-0.112,0.222,0.261,0.0
1.0,1.0,540.87,1986.18,1.01,14.8,0.078,0.095,5.0,0.016,1.0,850.4,519.65,5.2e-12,6.81e-13,28.209,28.633,0.142,1.05,7.7,0.126,0.167,0.007,0.0,1350.7,382.31,1.85e-11,1.54e-12,26.831,26.821,0.09,0.97,12.0,0.048,0.05,0.02,0.0
1.0,1.0,131.92,58.68,1.05,12.8,0.013,0.201,140.0,0.173,1.0,742.3,565.86,4.14e-12,6.25e-13,28.458,28.866,0.164,1.18,6.6,0.097,0.149,0.211,0.0,1100.9,421.76,1.39e-11,1.39e-12,27.141,27.131,0.108,0.91,10.0,-0.042,0.232,0.205,0.0
1.0,1.0,525.68,2005.0,1.02,13.9,0.041,0.175,0.0,0.007,1.0,1046.8,517.52,6.37e-12,7.03e-13,27.99,28.275,0.12,1.05,9.1,0.072,0.071,0.006,0.0,1061.1,381.57,1.47e-11,1.52e-12,27.085,27.076,0.112,1.0,9.7,0.013,0.269,0.011,0.0
1.0,1.0,241.59,30.37,1.05,14.0,-0.013,0.207,60.0,0.32,1.0,870.8,564.83,4.85e-12,6.21e-13,28.286,28.691,0.139,1.06,7.8,-0.058,0.272,0.312,0.0,1276.3,425.08,1.61e-11,1.43e-12,26.982,26.972,0.096,1.04,11.3,0.019,0.16,0.348,0.0
1.0,1.0,123.68,25.07,1.16,12.2,0.082,0.351,50.0,0.017,1.0,491.7,565.5,2.74e-12,6.16e-13,28.907,29.428,0.244,1.18,4.5,0.172,0.478,0.045,0.0,1150.2,423.93,1.45e-11,1.39e-12,27.094,27.083,0.104,1.15,10.4,0.043,0.288,0.011,0.0
