extension,chip,x,y,chi,snr,sharp,round,maj_ax,crowd,type,cts_mag1,sky_mag1,nrm_ct_rt_mag1,nrm_ct_rt_err_mag1,inst_vega_mag1,mag_mag1,mag1_err,chi_mag1,snr_mag1,sharp_mag1,round_mag1,crowd_mag1,flag_mag1,ctsmag2,skymag2,nrm_ct_rt_mag2,nrm_ct_rt_err_mag2,inst_vega_mag2,mag_mag2,mag2_err,chi_mag2,snr_mag2,sharp_mag2,round_mag2,crowd_mag2,flag_mag2
0.0,1.0,3979.51,4245.14,4.09,70.7,0.475,0.28,115.0,0.062,1.0,1153.5,2099.59,1.1e-12,4.1400000000000005e-13,29.893,30.508000000000003,0.407,1.87,2.7,-0.64,0.501,0.045,0.0,7963.7,2727.56,1.02e-11,7.37e-13,27.478,27.466,0.078,2.48,13.8,0.652,0.244,0.07,0.0
0.0,1.0,4039.23,4265.14,4.34,74.8,0.437,0.172,30.0,0.846,1.0,1442.1,2097.21,1.38e-12,4.36e-13,29.647,30.174,0.342,5.03,3.2,-0.97,0.2289999999999999,0.09,0.0,5875.6,2676.1,7.570000000000001e-12,7.140000000000002e-13,27.803,27.792,0.102,1.73,10.6,0.888,0.152,0.077,0.0
0.0,1.0,316.71,33.23,3.97,70.7,0.0969999999999999,0.121,160.0,0.057,1.0,7324.3,2152.2,7.099999999999999e-12,4.43e-13,27.872,27.808000000000003,0.068,3.91,16.0,0.079,0.127,0.023,0.0,3062.4,2540.7,3.91e-12,6.850000000000001e-13,28.52,28.515,0.19,2.05,5.7,0.128,0.089,0.066,0.0
0.0,1.0,4016.09,4276.22,4.64,66.3,0.095,0.307,20.0,0.281,1.0,6345.0,2102.81,6.05e-12,4.51e-13,28.046,28.029,0.081,1.92,13.4,0.138,0.293,0.192,0.0,4357.1,2741.48,5.65e-12,7.190000000000003e-13,28.12,28.114,0.138,3.17,7.9,0.043,0.3389999999999999,0.298,0.0
0.0,1.0,219.2,51.62,4.25,72.3,-0.079,0.263,0.0,0.081,1.0,7388.0,2143.72,7.16e-12,4.45e-13,27.863000000000003,27.831,0.067,2.82,16.1,-0.022,0.435,0.047,0.0,4725.9,2547.86,6.04e-12,6.93e-13,28.047,28.041,0.124,3.17,8.7,-0.143,0.05,0.04,0.0
0.0,1.0,166.29,46.92,4.04,42.7,0.004,0.195,95.0,0.076,1.0,1865.5,2157.29,1.78e-12,4.04e-13,29.372,29.861,0.246,2.11,4.4,0.072,-0.441,0.0069999999999999,0.0,6390.5,2545.6,8.159999999999999e-12,7.09e-13,27.72,27.71,0.094,3.52,11.5,-0.0069999999999999,0.402,0.027,0.0
0.0,1.0,4110.66,4257.67,4.3,55.7,0.109,0.413,165.0,1.5519999999999998,1.0,2997.6,2106.39,2.8900000000000004e-12,4.46e-13,28.849,28.965,0.168,2.91,6.5,0.618,0.33,0.043,0.0,3397.6,2697.11,4.39e-12,7.109999999999999e-13,28.395,28.388,0.176,3.2,6.2,-0.352,0.489,0.25,0.0
0.0,1.0,4033.71,4254.0,3.53,53.7,-0.024,0.271,175.0,0.055,1.0,4656.1,2099.37,4.490000000000001e-12,4.54e-13,28.37,28.342,0.11,2.83,9.9,0.155,0.591,0.049,0.0,2996.4,2674.79,3.87e-12,7.009999999999999e-13,28.531,28.525,0.1969999999999999,1.68,5.5,-0.1889999999999999,-0.025,0.08,0.0
0.0,1.0,138.41,15.37,4.33,54.3,0.046,0.311,85.0,0.168,1.0,4549.8,2093.66,4.290000000000001e-12,4.2e-13,28.42,28.437,0.106,4.2,10.2,0.081,0.182,0.15,0.0,3682.8,2484.53,4.72e-12,6.82e-13,28.315,28.309,0.157,2.47,6.9,0.02,0.434,0.22,0.0
0.0,1.0,4192.61,4266.45,3.18,109.4,-0.035,0.091,45.0,0.1009999999999999,1.0,42317.3,2154.65,4.0700000000000006e-11,6.670000000000001e-13,25.977,26.236,0.018,2.94,60.9,-0.004,0.091,0.074,0.0,67551.1,2779.68,8.7e-11,1.1100000000000001e-12,25.151,25.143,0.0139999999999999,2.15,78.5,-0.053,0.091,0.1159999999999999,0.0
