extension,chip,x,y,chi,snr,sharp,round,maj_ax,crowd,type,cts_mag1,sky_mag1,nrm_ct_rt_mag1,nrm_ct_rt_err_mag1,inst_vega_mag1,mag_mag1,mag1_err,chi_mag1,snr_mag1,sharp_mag1,round_mag1,crowd_mag1,flag_mag1,ctsmag2,skymag2,nrm_ct_rt_mag2,nrm_ct_rt_err_mag2,inst_vega_mag2,mag_mag2,mag2_err,chi_mag2,snr_mag2,sharp_mag2,round_mag2,crowd_mag2,flag_mag2
1.0,1.0,141.76,58.92,4.23,55.5,0.267,0.4539999999999999,105.0,0.0409999999999999,1.0,2133.7,592.99,1.62e-11,9.26e-13,26.978,26.935,0.061,3.78,17.9,0.568,0.703,0.171,0.0,660.9,527.2,1.25e-11,1.9900000000000002e-12,27.254,27.248,0.173,1.08,6.3,-0.626,-0.235,0.16,0.0
1.0,1.0,4068.83,1427.84,5.59,63.5,0.1639999999999999,0.461,115.0,0.06,1.0,2107.3,431.14,1.6e-11,8.15e-13,26.987,27.012,0.054,3.03,20.1,0.3989999999999999,0.547,0.085,0.0,958.9,325.15,1.83e-11,1.67e-12,26.844,26.837,0.1,5.76,10.8,-0.25,0.331,0.047,0.0
1.0,1.0,42.46,59.78,5.22,62.7,0.062,0.4029999999999999,0.0,0.0069999999999999,1.0,2055.9,414.29,1.57e-11,8.08e-13,27.013,27.058000000000003,0.055,2.33,19.7,0.12,0.3879999999999999,0.0069999999999999,0.0,1001.7,323.58,1.92e-11,1.73e-12,26.79,26.784,0.1,5.27,10.9,-0.036,0.428,0.016,0.0
1.0,1.0,4054.38,121.26,6.08,46.2,-0.047,0.529,85.0,0.005,1.0,1921.6,440.74,1.4699999999999998e-11,7.739999999999999e-13,27.082,27.269,0.057,5.38,19.2,-0.2319999999999999,0.537,0.009,0.0,1367.5,353.94,2.62e-11,1.79e-12,26.453000000000003,26.445,0.075,3.43,14.4,0.201,0.516,0.002,0.0
1.0,1.0,4017.18,1636.29,1.3,58.7,0.019,0.098,75.0,0.03,1.0,3904.2,443.24,3.01e-11,9.000000000000001e-13,26.304,26.754,0.033,1.47,33.4,0.019,0.201,0.072,0.0,6251.5,320.99,1.18e-10,2.46e-12,24.819000000000003,24.809,0.023,1.13,48.1,0.019,0.017,0.004,0.0
1.0,1.0,4005.83,2019.8,1.38,37.8,0.022,0.07,145.0,0.024,1.0,1899.3,339.14,1.49e-11,1.39e-12,27.068,27.641,0.1009999999999999,1.56,10.7,0.193,0.025,0.102,0.0,5449.2,304.93,1.0399999999999999e-10,2.86e-12,24.96,24.949,0.03,1.27,36.2,-0.024,0.081,0.002,0.0
1.0,1.0,4011.09,2000.69,1.25,39.2,-0.004,0.059,45.0,0.0,1.0,4982.4,338.37,3.9100000000000006e-11,1.64e-12,26.021,26.281,0.046,1.34,23.8,0.0409999999999999,0.13,0.0,0.0,4403.4,299.54,8.38e-11,2.7000000000000002e-12,25.192,25.184,0.035,1.2,31.1,-0.0279999999999999,0.022,0.0,0.0
1.0,1.0,3959.38,1823.21,1.39,52.3,-0.002,0.0289999999999999,110.0,0.011,1.0,4239.4,435.15,3.27e-11,9.06e-13,26.215,26.544,0.03,1.36,36.0,0.005,0.048,0.008,0.0,4503.1,314.71,8.51e-11,2.25e-12,25.175,25.166,0.0289999999999999,1.34,37.8,-0.009,0.01,0.0139999999999999,0.0
1.0,1.0,4054.63,1933.78,1.41,51.8,-0.003,0.044,135.0,0.005,1.0,4196.7,438.74,3.23e-11,9.11e-13,26.226,26.558000000000003,0.031,1.26,35.5,-0.018,-0.039,0.003,0.0,4490.6,320.43,8.490000000000001e-11,2.26e-12,25.178,25.169,0.0289999999999999,1.55,37.6,0.011,0.127,0.006,0.0
1.0,1.0,4014.65,900.11,1.16,51.1,-0.03,0.094,15.0,0.004,1.0,3558.7,439.93,2.74e-11,8.49e-13,26.405,26.805,0.034,1.19,32.3,-0.05,0.059,0.004,0.0,4731.8,321.93,8.95e-11,2.26e-12,25.121,25.111,0.027,1.15,39.5,-0.011,0.123,0.003,0.0
1.0,1.0,3995.62,2017.48,1.36,36.4,-0.032,0.125,125.0,0.004,1.0,3905.6,331.97,3.06e-11,1.52e-12,26.285,26.62,0.054,1.56,20.2,-0.013,0.15,0.003,0.0,4269.6,294.63,8.13e-11,2.69e-12,25.225,25.216,0.036,1.27,30.2,-0.042,0.113,0.005,0.0
1.0,1.0,4060.95,1773.98,1.99,47.6,0.064,0.048,110.0,0.038,1.0,3041.2,442.57,2.34e-11,8.43e-13,26.575,27.011,0.039,1.57,27.8,-0.06,0.055,0.066,0.0,4601.5,329.96,8.7e-11,2.31e-12,25.151,25.141,0.0289999999999999,2.29,37.5,0.178,0.042,0.023,0.0
1.0,1.0,4041.58,1482.59,1.58,45.2,-0.006,0.258,125.0,0.088,1.0,3250.6,444.78,2.5e-11,8.729999999999999e-13,26.503,26.879,0.038,1.83,28.7,-0.009,0.255,0.178,0.0,3998.6,317.96,7.55e-11,2.17e-12,25.304,25.295,0.031,1.14,34.8,-0.002,0.264,0.013,0.0
1.0,1.0,3948.67,1932.65,2.56,31.7,-0.021,0.278,115.0,0.033,1.0,2011.9,426.59,1.54e-11,8.04e-13,27.03,27.051,0.0559999999999999,2.31,19.3,0.081,0.44,0.054,0.0,909.9,312.64,1.72e-11,1.67e-12,26.91,26.904,0.106,2.66,10.3,-0.203,0.0279999999999999,0.034,0.0
1.0,1.0,3944.01,1939.57,1.51,41.5,0.026,0.1159999999999999,0.0,0.038,1.0,3049.3,427.02,2.35e-11,8.49e-13,26.572,26.92,0.039,1.71,27.7,0.037,0.215,0.065,0.0,3420.7,314.82,6.470000000000001e-11,2.1e-12,25.473000000000003,25.464,0.035,1.32,30.8,0.015,0.025,0.0139999999999999,0.0
1.0,1.0,4017.68,1599.84,2.18,38.2,0.0819999999999999,0.142,115.0,0.003,1.0,3203.3,382.16,2.46e-11,1.04e-12,26.522,26.753,0.045,2.65,23.9,0.225,0.409,0.004,0.0,2593.2,314.77,4.9e-11,1.97e-12,25.774,25.766,0.044,1.42,24.8,0.004,-0.078,0.004,0.0
1.0,1.0,3933.13,1833.69,1.99,32.8,0.037,0.086,55.0,0.009,1.0,1111.0,427.98,8.570000000000001e-12,7.32e-13,27.667,28.206,0.093,1.38,11.7,-0.154,0.14,0.0069999999999999,0.0,2602.8,325.98,4.95e-11,2.07e-12,25.763,25.752,0.046,2.24,23.7,0.157,0.053,0.012,0.0
1.0,1.0,4039.83,2010.49,1.35,29.3,-0.026,0.292,170.0,0.001,1.0,2936.1,339.93,2.2999999999999998e-11,1.45e-12,26.595,26.932,0.068,1.58,15.9,0.013,0.146,0.002,0.0,3228.9,301.65,6.15e-11,2.5000000000000007e-12,25.528,25.52,0.044,1.25,24.6,-0.045,0.36,0.001,0.0
1.0,1.0,4075.01,1786.22,1.57,34.9,-0.031,0.032,125.0,0.0,1.0,2575.2,446.87,1.98e-11,8.279999999999999e-13,26.757,27.078000000000003,0.045,1.4,23.9,-0.048,0.06,0.0,0.0,2671.8,319.54,5.05e-11,1.9900000000000002e-12,25.742,25.733,0.043,1.77,25.3,-0.012,0.004,0.001,0.0
1.0,1.0,4063.04,781.76,1.2,34.6,-0.04,0.035,175.0,0.009,1.0,2486.1,443.53,1.92e-11,8.059999999999999e-13,26.794,27.116,0.046,1.14,23.7,-0.075,0.02,0.01,0.0,2588.0,322.16,4.89e-11,1.97e-12,25.777,25.768,0.044,1.26,24.9,-0.003,0.046,0.008,0.0
1.0,1.0,4042.14,1946.39,1.23,33.8,-0.02,0.0559999999999999,85.0,0.011,1.0,2487.0,430.41,1.92e-11,8.170000000000002e-13,26.793000000000003,27.106,0.046,1.15,23.4,-0.026,0.123,0.013,0.0,2521.5,313.49,4.76e-11,1.97e-12,25.805,25.797,0.045,1.31,24.2,-0.012,-0.003,0.01,0.0
1.0,1.0,4050.47,1500.49,1.32,33.7,0.04,0.032,125.0,0.031,1.0,2765.6,442.66,2.13e-11,8.170000000000002e-13,26.678,26.898000000000003,0.042,1.15,26.1,-0.01,0.165,0.009,0.0,2180.7,319.75,4.12e-11,1.94e-12,25.962,25.954,0.051,1.46,21.2,0.105,-0.133,0.061,0.0
