extension,chip,x,y,chi,snr,sharp,round,maj_ax,crowd,type,cts_mag1,sky_mag1,nrm_ct_rt_mag1,nrm_ct_rt_err_mag1,inst_vega_mag1,mag_mag1,mag1_err,chi_mag1,snr_mag1,sharp_mag1,round_mag1,crowd_mag1,flag_mag1,ctsmag2,skymag2,nrm_ct_rt_mag2,nrm_ct_rt_err_mag2,inst_vega_mag2,mag_mag2,mag2_err,chi_mag2,snr_mag2,sharp_mag2,round_mag2,crowd_mag2,flag_mag2
0.0,1.0,771.13,3144.47,1.73,60.5,-0.009,0.066,145.0,0.005,1.0,22851.9,804.29,1.15e-10,5.91e-12,24.85,24.721,0.056,2.06,19.4,-0.022,0.198,0.007,0.0,136827.2,1313.3,8.25e-10,1.44e-11,22.709,22.699,0.019,1.31,57.3,0.0,-0.025,0.004,0.0
0.0,1.0,6507.37,3780.73,1.08,88.4,0.033,0.013,140.0,0.004,1.0,82866.6,457.39,4.19e-10,6.24e-12,23.445,23.424,0.016,1.25,67.1,0.017,0.014,0.005,0.0,71927.0,847.24,4.34e-10,7.53e-12,23.407,23.401,0.019,0.87,57.6,0.052,0.011,0.003,0.0
0.0,1.0,6121.87,3868.76,1.08,112.5,0.021,0.023,135.0,0.001,1.0,36298.9,477.5,1.83e-10,3.72e-12,24.344,24.249,0.022,1.03,49.2,0.016,0.057,0.0,0.0,117498.5,877.86,7.03e-10,7.53e-12,22.883,22.875,0.012,1.02,93.3,0.022,0.002,0.0,0.0
0.0,1.0,1431.63,1149.6,1.2,113.7,0.004,0.074,130.0,0.002,1.0,22203.4,622.11,1.09e-10,2.69e-12,24.903,24.781,0.027,1.3,40.7,0.002,0.124,0.001,0.0,114212.5,1177.15,6.88e-10,6.48e-12,22.906,22.896,0.01,1.1,106.1,0.006,0.037,0.003,0.0
0.0,1.0,1681.87,876.01,1.17,81.9,-0.057,0.095,175.0,0.018,1.0,3374.0,633.21,1.66e-11,1.8e-12,26.948,26.745,0.118,1.23,9.2,-0.156,0.227,0.022,0.0,74380.8,1193.0,4.48e-10,5.51e-12,23.372,23.359,0.013,1.13,81.3,-0.028,0.057,0.018,0.0
0.0,1.0,1967.1,794.67,0.98,84.2,-0.03,0.027,120.0,0.018,1.0,7721.4,643.36,3.8e-11,2.04e-12,26.05,25.892,0.058,1.0,18.6,-0.075,0.091,0.021,0.0,75707.7,1193.71,4.56e-10,5.55e-12,23.353,23.342,0.013,0.95,82.1,-0.007,-0.006,0.017,0.0
0.0,1.0,2511.79,1619.68,1.72,67.1,-0.122,0.19,5.0,0.37,1.0,4317.2,629.67,2.12e-11,1.94e-12,26.682,26.502,0.099,1.17,10.9,-0.162,0.287,0.401,0.0,62693.1,1271.96,3.78e-10,5.7e-12,23.557,23.545,0.016,2.13,66.2,-0.106,0.151,0.357,0.0
0.0,1.0,1043.82,2339.37,1.12,84.1,0.047,0.076,90.0,0.01,1.0,35556.1,584.45,1.75e-10,3.21e-12,24.392,24.339,0.02,1.25,54.5,0.041,0.103,0.018,0.0,53215.2,1071.32,3.21e-10,5.01e-12,23.735,23.728,0.017,1.0,64.0,0.053,0.046,0.001,0.0
0.0,1.0,5626.71,4099.62,2.31,43.3,0.026,0.266,170.0,0.004,1.0,715.3,447.69,3.68e-12,1.23e-12,28.586,28.508,0.363,1.2,3.0,-0.496,0.302,0.009,0.0,1746.8,793.75,1.05e-11,1.85e-12,27.447,27.439,0.191,1.66,5.7,0.294,0.248,0.002,0.0
0.0,1.0,1205.46,985.55,1.12,65.9,0.001,0.124,140.0,0.008,1.0,5223.4,637.33,2.57e-11,1.9e-12,26.474,26.315,0.08,1.27,13.5,0.006,0.254,0.011,0.0,52350.3,1195.42,3.15e-10,4.89e-12,23.753,23.742,0.017,0.95,64.4,-0.001,0.066,0.007,0.0
