extension,chip,x,y,chi,snr,sharp,round,maj_ax,crowd,type,cts_mag1,sky_mag1,nrm_ct_rt_mag1,nrm_ct_rt_err_mag1,inst_vega_mag1,mag_mag1,mag1_err,chi_mag1,snr_mag1,sharp_mag1,round_mag1,crowd_mag1,flag_mag1,ctsmag2,skymag2,nrm_ct_rt_mag2,nrm_ct_rt_err_mag2,inst_vega_mag2,mag_mag2,mag2_err,chi_mag2,snr_mag2,sharp_mag2,round_mag2,crowd_mag2,flag_mag2
0.0,1.0,1464.07,361.43,1.15,570.1,-0.003,0.012,170.0,0.014,1.0,475007.3,1067.01,1.3e-09,3.13e-12,22.215,22.653,0.003,1.31,415.4,-0.002,0.009,0.012,0.0,399890.0,533.02,4.85e-09,1.24e-11,20.785,20.775,0.003,0.78,390.4,-0.005,0.019,0.017,0.0
0.0,1.0,2056.01,3923.07,1.23,422.8,-0.003,0.006,135.0,0.011,1.0,199438.5,921.95,5.91e-10,2.23e-12,23.071,23.626,0.004,1.34,264.9,0.0,0.006,0.013,0.0,291206.1,467.23,3.73e-09,1.13e-11,21.071,21.06,0.003,0.97,329.3,-0.007,0.006,0.005,0.0
0.0,1.0,560.69,3057.49,1.95,372.0,-0.013,0.035,155.0,0.27,1.0,221129.6,931.84,6.55e-10,2.63e-12,22.959,23.472,0.004,1.91,249.4,-0.019,0.042,0.26,0.0,262589.9,467.87,3.36e-09,1.22e-11,21.185,21.174,0.004,2.02,275.6,-0.0,0.02,0.29,0.0
0.0,1.0,2139.56,257.92,1.01,361.0,0.0,0.006,95.0,0.016,1.0,213851.2,1014.99,5.85e-10,2.1e-12,23.082,23.464,0.004,1.0,278.3,-0.007,0.009,0.013,0.0,148362.1,472.21,1.8e-09,7.84e-12,21.861,21.852,0.005,1.03,229.8,0.016,0.0,0.022,0.0
0.0,1.0,1556.45,3660.79,1.12,287.2,-0.015,0.026,130.0,0.0,1.0,147637.2,927.23,4.37e-10,1.97e-12,23.399,23.776,0.005,1.16,221.3,-0.025,0.036,0.0,0.0,103289.8,424.63,1.32e-09,7.23e-12,22.198,22.189,0.006,1.05,182.7,0.005,0.005,0.0,0.0
0.0,1.0,4162.23,1989.61,3.06,243.6,-0.057,0.104,130.0,0.35,1.0,159895.8,2217.34,4.38e-10,2.19e-12,23.397,23.693,0.005,2.35,200.2,-0.037,0.091,0.336,0.0,85203.5,1090.29,1.03e-09,7.45e-12,22.463,22.455,0.008,4.16,138.8,-0.1,0.132,0.379,0.0
0.0,1.0,3259.48,215.26,1.56,288.1,-0.026,0.008,150.0,0.003,1.0,146059.8,1013.91,4e-10,1.78e-12,23.496,23.867,0.005,1.68,224.2,-0.039,0.012,0.004,0.0,97784.3,459.91,1.19e-09,6.56e-12,22.314,22.305,0.006,1.22,180.9,0.0,0.001,0.001,0.0
0.0,1.0,450.34,144.45,0.99,204.9,-0.003,0.019,45.0,0.013,1.0,71470.8,943.45,1.96e-10,1.32e-12,24.272,24.715,0.007,1.02,147.8,-0.012,0.042,0.011,0.0,61632.7,430.66,7.48e-10,5.28e-12,22.815,22.805,0.008,0.91,141.8,0.014,-0.027,0.017,0.0
0.0,1.0,1646.73,1341.02,1.07,193.1,0.013,0.014,40.0,0.017,1.0,79134.7,943.54,2.17e-10,1.38e-12,24.161,24.452,0.007,1.13,156.7,0.016,0.023,0.021,0.0,41645.8,427.3,5.06e-10,4.48e-12,23.241,23.232,0.01,0.96,112.9,0.009,-0.005,0.009,0.0
0.0,1.0,1318.9,1659.08,1.29,172.8,-0.007,0.012,75.0,0.027,1.0,69455.7,879.62,1.9e-10,1.51e-12,24.302,24.613,0.009,1.19,125.6,-0.005,-0.002,0.031,0.0,38776.9,417.57,4.71e-10,4.47e-12,23.318,23.31,0.01,1.1,105.3,-0.005,0.025,0.018,0.0
0.0,1.0,1103.34,2692.77,1.17,142.7,-0.016,0.013,65.0,0.018,1.0,48940.4,894.89,1.45e-10,1.25e-12,24.597,24.892,0.009,1.21,115.9,-0.022,0.014,0.019,0.0,26779.5,389.72,3.43e-10,4.14e-12,23.661,23.653,0.013,1.05,83.0,-0.003,0.011,0.014,0.0
0.0,1.0,3267.87,203.68,1.23,137.6,-0.003,0.007,60.0,0.003,1.0,41105.4,980.37,1.12e-10,1.08e-12,24.872,25.258,0.01,1.27,104.4,0.005,0.012,0.002,0.0,28828.3,445.8,3.5e-10,3.9e-12,23.64,23.631,0.012,1.17,89.7,-0.017,-0.001,0.004,0.0
0.0,1.0,4173.93,2469.24,2.87,120.5,0.014,0.033,45.0,0.05,1.0,42916.4,914.53,1.28e-10,1.37e-12,24.733,25.058,0.012,3.29,93.0,-0.002,0.023,0.032,0.0,25020.7,315.81,3.28e-10,5.73e-12,23.71,23.701,0.019,2.73,57.3,0.056,0.105,0.101,0.0
0.0,1.0,1369.23,3116.6,1.04,116.5,-0.011,0.026,120.0,0.044,1.0,31616.2,827.94,9.42e-11,1.23e-12,25.065,25.552,0.014,1.02,76.3,0.0,0.053,0.049,0.0,32730.7,293.26,4.29e-10,6.19e-12,23.418,23.408,0.016,1.08,69.4,-0.015,0.034,0.012,0.0
0.0,1.0,220.98,178.76,1.03,121.2,0.003,0.031,95.0,0.032,1.0,28858.7,926.82,7.9e-11,9.57e-13,25.256,25.734,0.013,1.04,82.5,0.0,0.039,0.032,0.0,28505.8,417.65,3.46e-10,3.9e-12,23.652,23.642,0.012,1.03,88.8,0.007,0.016,0.032,0.0
0.0,1.0,3310.65,247.66,2.58,109.4,-0.127,0.072,155.0,0.308,1.0,39260.0,1027.07,1.07e-10,1.16e-12,24.922,25.118,0.012,2.48,92.3,-0.121,0.081,0.291,0.0,16105.5,460.15,1.96e-10,3.34e-12,24.272,24.264,0.019,2.78,58.6,-0.14,0.054,0.341,0.0
0.0,1.0,3233.85,140.28,2.29,84.9,-0.104,0.076,80.0,0.254,1.0,13471.9,1013.71,3.69e-11,8.29e-13,26.084,26.665,0.024,1.74,44.5,-0.089,0.084,0.253,0.0,22316.7,485.75,2.71e-10,3.75e-12,23.918,23.906,0.015,3.06,72.2,-0.122,0.064,0.256,0.0
0.0,1.0,290.6,2513.61,1.36,84.7,-0.025,0.048,145.0,0.0,1.0,19822.2,858.64,5.88e-11,9.19e-13,25.577,25.972,0.017,1.29,64.0,-0.035,0.065,0.0,0.0,14751.5,396.18,1.89e-10,3.41e-12,24.309,24.3,0.02,1.5,55.4,-0.005,0.015,0.0,0.0
0.0,1.0,1678.0,2822.64,1.52,78.4,-0.03,0.054,0.0,0.008,1.0,10116.7,898.05,3e-11,7.79e-13,26.308,26.902,0.028,1.39,38.5,-0.018,0.145,0.015,0.0,18539.8,393.0,2.39e-10,3.51e-12,24.056,24.044,0.016,1.74,68.1,-0.043,-0.055,0.0,0.0
0.0,1.0,677.95,1779.79,1.29,77.1,0.026,0.067,135.0,0.009,1.0,22055.1,811.97,6.05e-11,1.02e-12,25.546,25.777,0.018,1.22,59.4,0.029,0.018,0.012,0.0,9927.6,392.09,1.21e-10,2.71e-12,24.797,24.789,0.024,1.32,44.5,0.019,0.126,0.006,0.0
0.0,1.0,2034.19,169.09,1.02,77.5,-0.009,0.041,110.0,0.011,1.0,18505.5,969.76,5.06e-11,8.49e-13,25.739,26.091,0.018,1.08,59.7,-0.011,0.054,0.007,0.0,11661.0,405.78,1.42e-10,2.87e-12,24.622,24.614,0.022,0.91,49.3,-0.004,0.015,0.017,0.0
0.0,1.0,920.17,3772.26,1.0,79.1,-0.034,0.056,170.0,0.016,1.0,18410.4,841.55,5.46e-11,8.98e-13,25.657,26.007,0.018,0.91,60.8,-0.049,0.06,0.023,0.0,11787.8,372.92,1.51e-10,2.99e-12,24.551,24.542,0.021,1.14,50.5,-0.006,0.048,0.004,0.0
0.0,1.0,1038.5,3664.12,0.98,72.4,-0.006,0.031,70.0,0.036,1.0,17453.8,844.88,5.17e-11,8.97e-13,25.716,26.021,0.019,0.94,57.6,-0.001,0.043,0.033,0.0,9810.8,370.4,1.26e-10,2.89e-12,24.751,24.742,0.025,1.07,43.5,-0.014,0.007,0.042,0.0
0.0,1.0,3947.38,1471.67,1.37,67.0,-0.046,0.116,170.0,0.066,1.0,17077.6,963.24,4.68e-11,8.53e-13,25.826,26.081,0.02,1.32,54.8,-0.029,0.137,0.049,0.0,8167.4,449.24,9.91e-11,2.59e-12,25.009,25.001,0.028,1.55,38.3,-0.078,0.072,0.097,0.0
0.0,1.0,3690.23,561.26,1.59,39.1,-0.032,0.062,145.0,0.062,1.0,1157.8,955.65,3.18e-12,5.26e-13,28.745,29.427,0.18,1.23,6.0,-0.404,-0.31,0.131,0.0,5186.8,481.82,6.29e-11,2.51e-12,25.504,25.49,0.043,1.93,25.1,0.157,0.25,0.028,0.0
0.0,1.0,3242.01,1628.21,2.24,65.4,-0.099,0.083,105.0,0.272,1.0,17283.3,999.58,4.73e-11,8.51e-13,25.813,26.026,0.02,2.1,55.6,-0.09,0.075,0.268,0.0,7420.0,445.64,9.01e-11,2.64e-12,25.113,25.106,0.032,2.65,34.1,-0.118,0.1,0.28,0.0
0.0,1.0,708.31,746.9,1.19,65.8,0.016,0.061,175.0,0.011,1.0,12294.2,902.85,3.36e-11,7.41e-13,26.183,26.648,0.024,1.2,45.4,0.029,0.119,0.008,0.0,11502.8,410.64,1.4e-10,2.93e-12,24.638,24.628,0.023,1.17,47.6,-0.007,-0.032,0.016,0.0
0.0,1.0,898.72,487.68,1.16,65.3,-0.012,0.058,0.0,0.008,1.0,10239.0,907.61,2.8e-11,6.89e-13,26.381,26.892,0.027,1.23,40.7,-0.019,0.025,0.011,0.0,11690.5,405.29,1.42e-10,2.78e-12,24.62,24.609,0.021,1.04,51.1,-0.002,0.106,0.002,0.0
0.0,1.0,3939.4,249.93,1.47,57.4,-0.066,0.044,45.0,0.12,1.0,15581.7,1622.26,4.26e-11,1.02e-12,25.926,26.19,0.026,1.38,41.9,-0.075,0.044,0.106,0.0,7619.8,713.99,9.25e-11,2.75e-12,25.085,25.076,0.032,1.59,33.6,-0.052,0.015,0.139,0.0
0.0,1.0,2485.63,511.23,1.63,60.2,-0.065,0.069,80.0,0.072,1.0,15859.0,956.41,4.34e-11,7.84e-13,25.906,25.951,0.02,1.69,55.3,-0.06,0.057,0.055,0.0,4384.1,555.0,5.32e-11,3.24e-12,25.686,25.679,0.066,1.28,16.4,-0.051,0.292,0.182,0.0
0.0,1.0,552.68,1550.46,1.43,59.8,0.038,0.054,150.0,0.002,1.0,9965.2,907.18,2.73e-11,7.34e-13,26.411,26.904,0.029,1.49,37.2,0.057,0.11,0.002,0.0,10507.4,388.18,1.28e-10,2.74e-12,24.736,24.725,0.023,1.28,46.5,0.013,-0.021,0.001,0.0
0.0,1.0,2151.18,1180.97,1.48,62.8,-0.111,0.112,120.0,0.019,1.0,17120.2,941.04,4.69e-11,7.93e-13,25.823,25.797,0.018,1.19,59.1,-0.103,0.083,0.015,0.0,3387.5,407.1,4.11e-11,1.98e-12,25.964,25.959,0.052,1.93,20.7,-0.135,0.209,0.029,0.0
0.0,1.0,3518.95,3891.53,1.54,61.8,-0.096,0.071,115.0,0.018,1.0,14632.7,891.23,4.34e-11,8.36e-13,25.906,26.181,0.021,1.49,52.0,-0.099,0.029,0.019,0.0,7402.1,298.35,9.71e-11,3.54e-12,25.032,25.024,0.04,1.91,27.4,-0.1,0.165,0.011,0.0
0.0,1.0,3745.06,210.74,1.09,41.4,-0.054,0.244,80.0,0.041,1.0,949.5,941.26,2.6e-12,5.09e-13,28.961,29.651,0.212,1.15,5.1,-0.101,0.986,0.158,0.0,9242.3,410.22,1.12e-10,2.74e-12,24.875,24.859,0.026,0.96,41.0,-0.039,0.021,0.006,0.0
0.0,1.0,540.49,2162.02,1.94,54.9,-0.121,0.024,150.0,0.302,1.0,14635.7,926.04,4.35e-11,9.21e-13,25.904,26.059,0.023,2.06,47.2,-0.124,-0.002,0.286,0.0,5604.6,395.07,7.19e-11,2.59e-12,25.358,25.35,0.039,1.77,27.8,-0.115,0.081,0.337,0.0
0.0,1.0,1061.53,1051.41,1.19,56.3,0.012,0.032,15.0,0.008,1.0,10686.3,921.15,2.93e-11,7.41e-13,26.334,26.749,0.028,1.25,39.5,0.022,0.009,0.011,0.0,8300.7,402.05,1.01e-10,2.52e-12,24.992,24.982,0.027,1.08,40.0,-0.003,0.066,0.003,0.0
0.0,1.0,3431.24,4125.91,1.1,53.7,0.006,0.065,95.0,0.032,1.0,9022.6,893.07,2.68e-11,7.56e-13,26.431,26.919,0.031,1.14,35.4,0.012,0.063,0.019,0.0,9461.9,376.74,1.22e-10,3.04e-12,24.783,24.772,0.027,0.96,40.2,-0.003,0.065,0.052,0.0
0.0,1.0,2999.28,3836.94,1.76,53.9,-0.111,0.101,90.0,0.254,1.0,14052.9,949.09,4.17e-11,8.67e-13,25.949,26.02,0.023,1.83,48.1,-0.102,0.09,0.224,0.0,4457.1,412.0,5.76e-11,2.43e-12,25.6,25.593,0.046,1.61,23.7,-0.132,0.133,0.332,0.0
0.0,1.0,3855.65,3693.45,1.53,52.0,-0.117,0.085,0.0,0.103,1.0,6475.1,903.73,1.92e-11,7.08e-13,26.79,27.353,0.04,1.34,27.2,-0.122,0.139,0.091,0.0,9864.9,403.86,1.27e-10,2.86e-12,24.744,24.732,0.025,1.82,44.3,-0.112,0.018,0.115,0.0
0.0,1.0,702.02,2857.13,1.37,51.3,0.005,0.05,15.0,0.051,1.0,8239.7,871.68,2.44e-11,7.68e-13,26.532,27.032,0.034,1.42,31.8,0.009,0.065,0.055,0.0,9183.4,386.46,1.17e-10,2.93e-12,24.826,24.816,0.027,1.23,40.1,0.003,0.034,0.046,0.0
0.0,1.0,1578.51,1460.86,1.94,54.6,-0.113,0.03,140.0,0.066,1.0,13208.5,987.06,3.62e-11,7.77e-13,26.104,26.286,0.023,1.87,46.6,-0.095,0.043,0.068,0.0,5252.3,460.67,6.38e-11,2.28e-12,25.489,25.481,0.039,2.04,28.0,-0.151,0.0,0.063,0.0
0.0,1.0,480.85,1046.12,1.71,55.2,-0.118,0.091,5.0,0.186,1.0,12889.0,907.62,3.53e-11,7.55e-13,26.131,26.346,0.023,1.66,46.7,-0.117,0.096,0.187,0.0,5546.3,406.71,6.73e-11,2.3e-12,25.429,25.422,0.037,1.78,29.3,-0.119,0.08,0.185,0.0
0.0,1.0,1818.48,2812.41,1.5,51.9,-0.137,0.07,135.0,0.217,1.0,13670.3,929.16,4.06e-11,8.59e-13,25.979,26.025,0.023,1.52,47.3,-0.143,0.09,0.209,0.0,3897.1,399.47,5.01e-11,2.34e-12,25.751,25.745,0.051,1.52,21.4,-0.123,0.015,0.239,0.0
0.0,1.0,2741.56,2314.09,1.99,54.1,-0.109,0.046,170.0,0.001,1.0,13071.8,940.03,3.87e-11,8.08e-13,26.03,26.117,0.023,2.09,48.0,-0.121,0.082,0.0,0.0,4301.7,409.86,5.52e-11,2.27e-12,25.645,25.638,0.045,1.76,24.3,-0.077,-0.043,0.001,0.0
0.0,1.0,478.98,82.1,1.04,53.3,0.032,0.023,20.0,0.006,1.0,10141.2,924.23,2.78e-11,7.04e-13,26.391,26.782,0.028,1.11,39.4,0.018,0.073,0.004,0.0,7240.5,414.48,8.79e-11,2.45e-12,25.14,25.131,0.03,0.91,35.8,0.054,-0.061,0.011,0.0
0.0,1.0,3959.9,316.24,1.43,36.9,-0.094,0.372,45.0,0.196,1.0,11565.4,2785.28,3.17e-11,1.01e-12,26.249,26.455,0.035,1.36,31.3,-0.06,0.219,0.209,0.0,4865.3,1469.21,5.91e-11,3.13e-12,25.572,25.564,0.058,1.59,18.8,-0.172,0.719,0.166,0.0
0.0,1.0,249.1,1008.41,1.35,51.3,0.0,0.113,90.0,0.006,1.0,9756.9,895.9,2.67e-11,7.03e-13,26.433,26.841,0.029,1.34,38.0,0.001,0.113,0.007,0.0,7385.4,408.51,8.96e-11,2.61e-12,25.119,25.109,0.032,1.39,34.3,-0.001,0.113,0.004,0.0
0.0,1.0,1467.23,1582.02,1.33,52.3,-0.03,0.067,160.0,0.017,1.0,10527.2,901.2,2.88e-11,7.08e-13,26.351,26.706,0.027,1.25,40.7,-0.024,0.058,0.018,0.0,6700.3,399.16,8.13e-11,2.48e-12,25.224,25.215,0.033,1.53,32.7,-0.04,0.085,0.016,0.0
0.0,1.0,4147.16,1325.21,1.55,42.6,-0.074,0.098,30.0,0.258,1.0,9645.0,1051.71,2.64e-11,8.62e-13,26.448,26.767,0.036,1.5,30.6,-0.074,0.04,0.27,0.0,5503.0,572.63,6.67e-11,3.5e-12,25.439,25.431,0.057,1.53,19.0,-0.057,0.01,0.186,0.0
0.0,1.0,3581.6,2436.76,1.56,51.9,0.012,0.134,40.0,0.009,1.0,10196.7,926.17,3.02e-11,7.66e-13,26.301,26.657,0.028,1.44,39.4,-0.003,0.167,0.012,0.0,6673.5,421.68,8.55e-11,2.57e-12,25.17,25.161,0.033,1.8,33.3,0.039,0.073,0.004,0.0
0.0,1.0,2196.81,1672.87,1.74,51.5,-0.112,0.141,10.0,0.042,1.0,12747.0,915.9,3.49e-11,7.41e-13,26.143,26.18,0.023,1.76,47.1,-0.116,0.028,0.039,0.0,3425.6,394.95,4.16e-11,2e-12,25.952,25.946,0.052,1.7,20.8,-0.103,0.448,0.048,0.0
0.0,1.0,2672.4,335.22,1.04,51.4,0.012,0.032,25.0,0.045,1.0,8983.7,948.98,2.46e-11,6.69e-13,26.523,26.957,0.03,1.05,36.8,0.005,0.074,0.027,0.0,7467.1,431.56,9.07e-11,2.53e-12,25.107,25.097,0.03,0.96,35.8,0.026,-0.042,0.075,0.0
0.0,1.0,332.11,3323.33,1.73,48.7,-0.115,0.099,175.0,0.259,1.0,11973.8,870.08,3.55e-11,8.34e-13,26.123,26.26,0.025,1.76,42.6,-0.121,0.086,0.265,0.0,4391.4,380.83,5.65e-11,2.4e-12,25.62,25.612,0.046,1.67,23.5,-0.101,0.133,0.247,0.0
0.0,1.0,3595.2,257.36,1.5,49.5,-0.071,0.145,115.0,0.261,1.0,11505.5,1022.9,3.15e-11,7.49e-13,26.254,26.464,0.026,1.43,42.1,-0.055,0.124,0.246,0.0,4904.4,483.88,5.95e-11,2.31e-12,25.563,25.555,0.042,1.72,25.7,-0.107,0.198,0.294,0.0
0.0,1.0,631.69,3960.42,1.21,48.0,-0.096,0.042,85.0,0.113,1.0,12331.8,854.18,3.65e-11,8.19e-13,26.093,26.097,0.024,1.22,44.6,-0.085,0.059,0.105,0.0,2952.7,370.12,3.8e-11,2.21e-12,26.052,26.046,0.063,1.22,17.2,-0.13,-0.014,0.136,0.0
