extension,chip,x,y,chi,snr,sharp,round,maj_ax,crowd,type,cts_mag1,sky_mag1,nrm_ct_rt_mag1,nrm_ct_rt_err_mag1,inst_vega_mag1,mag_mag1,mag1_err,chi_mag1,snr_mag1,sharp_mag1,round_mag1,crowd_mag1,flag_mag1,ctsmag2,skymag2,nrm_ct_rt_mag2,nrm_ct_rt_err_mag2,inst_vega_mag2,mag_mag2,mag2_err,chi_mag2,snr_mag2,sharp_mag2,round_mag2,crowd_mag2,flag_mag2
0.0,1.0,1959.38,4478.36,1.23,1145.3,0.012,0.014,20.0,0.002,1.0,390983.3,252.72,3.81e-09,1.18e-11,21.047,20.88,0.003,1.33,322.0,0.03,0.019,0.0,0.0,4590000.0,1567.04,5.36e-08,4.88e-11,18.177,18.166,0.001,1.12,1098.8,-0.005,0.009,0.004,0.0
0.0,1.0,2899.33,330.16,2.33,788.7,0.001,0.04,170.0,0.0,1.0,397630.0,303.79,3.86e-09,1.68e-11,21.032,20.869,0.005,3.17,230.1,-0.003,0.064,0.0,0.0,4220000.0,1557.15,5.12e-08,6.79e-11,18.226,18.215,0.001,1.01,754.0,0.004,0.017,0.0,0.0
0.0,1.0,2839.37,4292.68,0.99,1003.5,0.018,0.009,35.0,0.003,1.0,298227.6,249.69,2.91e-09,1.05e-11,21.341,21.172,0.004,1.07,277.9,0.029,0.02,0.001,0.0,3660000.0,1339.4,4.26e-08,4.42e-11,18.426,18.414,0.001,0.9,964.1,0.007,-0.002,0.005,0.0
0.0,1.0,1900.75,437.84,1.45,528.6,-0.001,0.041,155.0,0.001,1.0,610683.4,320.85,5.94e-09,2.07e-11,20.565,20.481,0.004,1.14,287.1,0.019,0.042,0.0,0.0,1560000.0,824.92,1.89e-08,4.26e-11,19.308,19.299,0.002,1.73,443.7,-0.023,0.041,0.002,0.0
0.0,1.0,767.7,4539.83,1.15,315.6,0.027,0.019,35.0,0.0,1.0,113902.9,205.66,1.11e-09,9.43e-12,22.39,22.262,0.009,1.42,117.4,0.046,0.028,0.0,0.0,678834.8,567.5,7.85e-09,2.68e-11,20.263,20.253,0.004,0.79,293.0,0.01,0.012,0.0,0.0
0.0,1.0,4056.17,1259.35,1.7,463.0,0.016,0.023,115.0,0.0,1.0,52074.1,221.09,5.22e-10,3.94e-12,23.207,23.05,0.008,2.13,132.3,0.018,0.057,0.0,0.0,508686.2,572.62,6.15e-09,1.39e-11,20.529,20.518,0.002,1.33,443.4,0.014,-0.006,0.0,0.0
0.0,1.0,2631.23,2953.55,1.2,331.7,-0.028,0.085,105.0,0.155,1.0,48845.3,216.61,4.75e-10,4.84e-12,23.309,23.155,0.011,1.36,98.0,-0.04,-0.042,0.187,0.0,449087.1,540.93,5.33e-09,1.68e-11,20.682,20.671,0.003,0.99,316.7,-0.018,0.197,0.127,0.0
0.0,1.0,4124.27,3170.74,2.04,387.2,-0.004,0.03,140.0,0.0,1.0,66595.6,216.4,6.48e-10,4.26e-12,22.971,22.851,0.007,2.59,152.2,-0.019,0.046,0.0,0.0,336505.9,513.28,3.96e-09,1.11e-11,21.006,20.996,0.003,1.08,355.9,0.011,0.015,0.0,0.0
0.0,1.0,528.15,431.09,2.74,210.5,0.007,0.029,100.0,0.001,1.0,66395.9,232.47,6.46e-10,7.34e-12,22.974,22.86,0.012,3.54,88.0,-0.006,0.09,0.001,0.0,292505.8,475.82,3.55e-09,1.86e-11,21.125,21.116,0.006,1.61,191.0,0.02,-0.028,0.0,0.0
0.0,1.0,4353.39,833.32,3.47,170.2,-0.084,0.016,150.0,0.324,1.0,76072.8,651.29,7.82e-10,9.44e-12,22.767,22.672,0.013,2.05,82.8,-0.049,0.016,0.318,0.0,251207.5,1781.08,3.07e-09,2.06e-11,21.282,21.273,0.007,4.51,148.7,-0.119,0.016,0.33,0.0
0.0,1.0,4149.77,3127.92,1.42,292.6,0.006,0.023,110.0,0.0,1.0,40455.2,209.23,3.93e-10,3.45e-12,23.513,23.394,0.01,1.49,114.0,0.002,0.044,0.0,0.0,199995.3,472.65,2.35e-09,8.73e-12,21.571,21.562,0.004,1.33,269.3,0.011,0.004,0.0,0.0
0.0,1.0,1652.02,1945.96,6.66,105.9,0.194,0.622,120.0,0.029,1.0,1238.8,180.24,1.3e-11,1.69e-12,27.217,27.164,0.142,5.91,7.7,-0.555,0.99,0.015,0.0,2047.3,384.3,2.38e-11,2.27e-12,26.557,26.55,0.103,1.84,10.5,0.784,0.337,0.042,0.0
0.0,1.0,1963.23,4640.57,1.06,104.8,0.031,0.028,15.0,0.0,1.0,27145.6,177.11,2.64e-10,5.08e-12,23.947,23.859,0.021,1.24,51.9,0.034,0.026,0.0,0.0,78400.3,401.76,9.07e-10,9.96e-12,22.606,22.598,0.012,0.83,91.0,0.028,0.03,0.0,0.0
0.0,1.0,2911.55,1365.96,1.31,170.0,0.018,0.012,55.0,0.0,1.0,21658.9,205.72,2.17e-10,2.76e-12,24.158,24.06,0.014,1.53,78.8,0.021,0.015,0.0,0.0,74005.9,441.09,8.93e-10,5.93e-12,22.623,22.614,0.007,1.04,150.5,0.016,0.01,0.0,0.0
0.0,1.0,2521.08,4370.42,0.94,115.6,0.029,0.006,85.0,0.002,1.0,5315.7,177.32,5.19e-11,2.13e-12,25.713,25.546,0.045,1.07,24.4,0.063,0.028,0.004,0.0,62175.6,406.71,7.26e-10,6.43e-12,22.848,22.836,0.01,0.79,112.9,0.011,-0.007,0.0,0.0
0.0,1.0,2982.9,4754.71,1.78,82.6,-0.132,0.066,105.0,0.061,1.0,25818.7,298.91,2.51e-10,5.03e-12,24.002,23.934,0.022,1.64,49.9,-0.12,0.071,0.042,0.0,51907.5,602.01,6.01e-10,9.12e-12,23.053,23.045,0.016,1.92,65.9,-0.146,0.061,0.083,0.0
0.0,1.0,3226.55,4625.48,1.14,102.8,0.005,0.014,35.0,0.001,1.0,5269.5,188.23,5.14e-11,2.09e-12,25.723,25.567,0.044,1.23,24.6,-0.029,0.03,0.001,0.0,50911.2,443.72,5.94e-10,5.96e-12,23.065,23.054,0.011,1.04,99.7,0.025,0.005,0.001,0.0
0.0,1.0,1241.62,894.37,1.26,137.2,-0.058,0.036,175.0,0.03,1.0,17883.6,211.02,1.8e-10,2.58e-12,24.365,24.279,0.016,1.41,69.5,-0.051,0.036,0.031,0.0,48685.0,436.9,5.88e-10,4.98e-12,23.076,23.067,0.009,1.08,118.2,-0.064,0.037,0.029,0.0
0.0,1.0,1191.63,1818.19,1.42,121.3,-0.026,0.043,85.0,0.008,1.0,22510.3,213.45,2.26e-10,2.87e-12,24.114,24.064,0.014,1.73,78.8,-0.017,0.061,0.006,0.0,32286.1,425.88,3.9e-10,4.24e-12,23.523,23.515,0.012,1.07,92.0,-0.036,0.023,0.01,0.0
0.0,1.0,3024.41,4763.53,1.14,60.6,0.032,0.162,165.0,0.001,1.0,8788.2,273.04,8.53e-11,3.59e-12,25.173,25.065,0.046,1.32,23.7,0.024,0.258,0.001,0.0,36371.1,585.57,4.21e-10,7.54e-12,23.44,23.431,0.019,0.95,55.8,0.037,0.09,0.001,0.0
0.0,1.0,2888.97,2483.32,1.63,84.1,-0.133,0.078,85.0,0.27,1.0,1270.0,196.22,1.27e-11,1.38e-12,27.244,27.037,0.118,1.12,9.2,-0.093,-0.001,0.299,0.0,30487.3,491.43,3.67e-10,4.4e-12,23.589,23.576,0.013,2.03,83.3,-0.144,0.102,0.262,0.0
0.0,1.0,914.62,728.95,1.33,78.6,0.026,0.055,115.0,0.004,1.0,5531.3,204.19,5.49e-11,2.2e-12,25.65,25.521,0.044,1.41,24.9,0.047,0.081,0.002,0.0,32141.4,409.79,3.92e-10,5.28e-12,23.515,23.505,0.015,1.25,74.3,0.012,0.038,0.005,0.0
0.0,1.0,2299.47,1379.55,1.27,98.1,0.023,0.036,75.0,0.0,1.0,9699.1,204.56,9.73e-11,2.09e-12,25.029,24.938,0.023,1.31,46.6,0.031,0.092,0.0,0.0,29298.6,449.18,3.54e-10,4.11e-12,23.627,23.618,0.013,1.24,86.2,0.017,-0.013,0.0,0.0
0.0,1.0,2983.06,3665.38,1.67,94.6,-0.125,0.033,105.0,0.083,1.0,7989.8,197.99,7.74e-11,1.92e-12,25.278,25.175,0.027,1.28,40.4,-0.072,0.046,0.044,0.0,29406.8,442.83,3.46e-10,4.05e-12,23.653,23.644,0.013,2.0,85.4,-0.168,0.022,0.115,0.0
0.0,1.0,4150.72,216.14,8.29,36.3,-0.084,0.093,0.0,0.001,1.0,7531.1,231.3,7.56e-11,4.69e-12,25.303,25.205,0.067,8.86,16.1,-0.56,0.919,0.001,0.0,26269.2,400.1,3.1e-10,9.55e-12,23.77,23.761,0.033,7.66,32.5,0.315,-0.615,0.002,0.0
