extension,chip,x,y,chi,snr,sharp,round,maj_ax,crowd,type,cts_mag1,sky_mag1,nrm_ct_rt_mag1,nrm_ct_rt_err_mag1,inst_vega_mag1,mag_mag1,mag1_err,chi_mag1,snr_mag1,sharp_mag1,round_mag1,crowd_mag1,flag_mag1,ctsmag2,skymag2,nrm_ct_rt_mag2,nrm_ct_rt_err_mag2,inst_vega_mag2,mag_mag2,mag2_err,chi_mag2,snr_mag2,sharp_mag2,round_mag2,crowd_mag2,flag_mag2
0.0,1.0,262.97,3977.33,1.2,57.2,-0.14400000000000002,0.057,130.0,0.322,1.0,67262.1,6743.17,2.57e-11,7.26e-13,26.473000000000003,26.785,0.031,1.13,35.4,-0.10099999999999999,0.042,0.322,0.0,78847.8,5924.49,6.36e-11,1.49e-12,25.491,25.482,0.025,1.27,42.6,-0.172,0.07200000000000001,0.322,0.0
0.0,1.0,2945.32,3885.28,1.17,115.2,-0.1,0.016,60.0,0.19,1.0,64191.0,6785.57,2.47e-11,3.0299999999999997e-13,26.518,26.768,0.013000000000000001,1.09,81.6,-0.085,0.042,0.154,0.0,63747.2,5870.29,5.160000000000001e-11,6.55e-13,25.718000000000004,25.71,0.013999999999999999,1.25,78.8,-0.11599999999999999,-0.016,0.226,0.0
0.0,1.0,438.55,3843.66,1.1,80.9,0.067,0.068,90.0,0.025,1.0,49948.5,6493.65,1.92e-11,3.02e-13,26.79,26.921999999999997,0.017,1.06,63.6,0.08800000000000001,0.052000000000000005,0.02,0.0,37276.9,5728.71,3.02e-11,6.31e-13,26.301,26.294,0.023,1.11,47.8,0.044000000000000004,0.08800000000000001,0.028999999999999998,0.0
0.0,1.0,1541.95,3479.22,1.25,84.1,-0.113,0.016,135.0,0.045,1.0,52192.1,6803.05,2.01e-11,2.84e-13,26.743000000000002,26.803,0.015,1.21,70.6,-0.099,0.049,0.037000000000000005,0.0,31990.5,5968.67,2.59e-11,5.82e-13,26.465999999999998,26.46,0.024,1.29,44.5,-0.132,-0.03,0.057,0.0
0.0,1.0,3593.81,3915.52,1.07,79.7,0.046,0.053,130.0,0.028999999999999998,1.0,54629.8,6991.89,2.1e-11,3.07e-13,26.694000000000003,26.69,0.016,1.04,68.5,0.051,0.025,0.02,0.0,25938.9,5940.94,2.1e-11,5.62e-13,26.694000000000003,26.688000000000002,0.028999999999999998,1.1,37.4,0.039,0.1,0.042,0.0
0.0,1.0,2638.65,3826.89,1.45,51.3,-0.204,0.379,85.0,0.192,1.0,4858.5,6773.89,1.86e-12,2.42e-13,29.324,29.980999999999998,0.141,1.07,7.7,0.257,0.168,0.094,0.0,31237.6,7156.51,2.52e-11,6.05e-13,26.494,26.480999999999998,0.026000000000000002,1.67,41.7,-0.303,0.408,0.20600000000000002,0.0
0.0,1.0,315.61,3765.0,1.06,60.1,0.07,0.147,150.0,0.11800000000000001,1.0,18621.9,6451.51,7.16e-12,2.7399999999999994e-13,27.863000000000003,28.363000000000003,0.042,1.07,26.1,0.09300000000000001,0.187,0.16,0.0,42624.7,5889.39,3.45e-11,6.500000000000001e-13,26.155,26.145,0.02,1.06,53.1,0.06,0.127,0.087,0.0
0.0,1.0,2095.16,4005.39,1.09,58.4,-0.076,0.114,130.0,0.22,1.0,37800.3,6678.68,1.4499999999999998e-11,3.5799999999999994e-13,27.098000000000003,27.254,0.027000000000000003,1.03,40.4,-0.062,0.109,0.16,0.0,29671.3,5767.61,2.3999999999999998e-11,5.85e-13,26.549,26.541,0.026000000000000002,1.12,41.0,-0.086,0.11699999999999999,0.262,0.0
0.0,1.0,4130.28,3922.66,1.1,52.4,-0.06,0.244,150.0,0.047,1.0,8817.8,6841.69,3.39e-12,2.59e-13,28.674,29.284000000000002,0.083,1.06,13.1,-0.171,0.39799999999999996,0.051,0.0,36961.1,5962.39,2.99e-11,6.2e-13,26.311999999999998,26.3,0.023,1.13,48.2,-0.031,0.188,0.044000000000000004,0.0
0.0,1.0,967.35,3814.54,1.06,54.8,0.019,0.086,140.0,0.152,1.0,9566.5,6406.85,3.68e-12,2.5e-13,28.585,29.186,0.07400000000000001,1.05,14.7,0.032,0.314,0.17600000000000002,0.0,37761.2,5539.13,3.06e-11,5.93e-13,26.287,26.275,0.021,1.07,51.6,0.015,0.01,0.113,0.0
0.0,1.0,2765.95,3481.52,1.15,57.9,-0.109,0.153,145.0,0.043,1.0,21662.0,7123.39,8.32e-12,2.6300000000000004e-13,27.699,28.101999999999997,0.034,1.17,31.7,-0.17,0.124,0.032,0.0,33849.0,6359.45,2.7399999999999997e-11,5.829999999999999e-13,26.405,26.396,0.023,1.14,47.0,-0.068,0.174,0.05,0.0
0.0,1.0,1138.64,3629.76,1.1,55.2,-0.025,0.139,115.0,0.038,1.0,15965.0,6580.84,6.15e-12,2.5e-13,28.029,28.518,0.044000000000000004,0.98,24.6,0.013000000000000001,0.161,0.037000000000000005,0.0,34921.8,5827.77,2.8300000000000002e-11,5.829999999999999e-13,26.372,26.361,0.022000000000000002,1.21,48.5,-0.045,0.126,0.039,0.0
0.0,1.0,1510.72,3797.39,1.09,56.0,0.015,0.16,15.0,0.013999999999999999,1.0,21164.5,6561.78,8.14e-12,2.62e-13,27.723000000000003,28.116999999999997,0.035,1.07,31.1,0.016,0.258,0.011000000000000001,0.0,32178.1,5657.62,2.6100000000000002e-11,5.82e-13,26.459,26.45,0.024,1.11,44.8,0.017,0.08900000000000001,0.017,0.0
0.0,1.0,497.51,3774.13,1.07,54.0,-0.111,0.192,75.0,0.078,1.0,19727.6,6555.6,7.59e-12,2.6400000000000004e-13,27.799,28.225,0.038,1.05,28.8,-0.085,0.292,0.055999999999999994,0.0,33619.7,5743.64,2.7199999999999997e-11,6.059999999999999e-13,26.413,26.404,0.024,1.1,44.9,-0.128,0.12,0.09300000000000001,0.0
0.0,1.0,1276.76,3537.54,1.15,50.4,-0.037000000000000005,0.107,5.0,0.047,1.0,22624.1,7403.4,8.7e-12,2.72e-13,27.651,27.971999999999998,0.034,1.14,32.0,-0.003,0.146,0.04,0.0,27281.8,6464.2,2.2100000000000003e-11,5.91e-13,26.64,26.631,0.028999999999999998,1.14,37.4,-0.061,0.07,0.054000000000000006,0.0
0.0,1.0,1179.31,3666.96,1.08,44.0,-0.013000000000000001,0.171,50.0,0.057,1.0,8231.6,6643.68,3.1600000000000003e-12,2.5e-13,28.75,29.333000000000002,0.086,1.01,12.6,-0.09699999999999999,0.243,0.102,0.0,28960.5,5775.6,2.34e-11,5.7e-13,26.576,26.564,0.026000000000000002,1.14,41.1,0.012,0.155,0.043,0.0
0.0,1.0,688.89,3502.42,1.13,40.8,0.027000000000000003,0.201,65.0,0.095,1.0,6186.8,6435.19,2.38e-12,2.47e-13,29.055999999999997,29.673000000000002,0.11199999999999999,1.08,9.7,-0.036000000000000004,0.5870000000000001,0.192,0.0,27547.2,5755.43,2.2300000000000003e-11,5.829999999999999e-13,26.629,26.616999999999997,0.027999999999999997,1.19,38.2,0.044000000000000004,0.091,0.044000000000000004,0.0
0.0,1.0,3436.26,3540.94,1.1,44.2,0.006,0.273,100.0,0.073,1.0,9613.9,6969.39,3.69e-12,2.49e-13,28.581999999999997,29.131,0.073,1.07,14.8,0.11199999999999999,0.486,0.08800000000000001,0.0,27927.1,6084.69,2.26e-11,5.7e-13,26.614,26.603,0.027000000000000003,1.14,39.6,-0.038,0.18899999999999997,0.068,0.0
0.0,1.0,2275.25,3987.2,1.03,40.5,-0.081,0.126,40.0,0.217,1.0,6427.2,6709.17,2.48e-12,2.5e-13,29.014,29.627,0.11,1.01,9.9,-0.106,0.06,0.319,0.0,27818.9,5730.29,2.25e-11,6.13e-13,26.62,26.607,0.03,1.05,36.7,-0.067,0.152,0.18100000000000002,0.0
0.0,1.0,599.24,3687.57,1.03,42.6,0.109,0.08,140.0,0.12300000000000001,1.0,26438.2,6498.52,1.02e-11,2.8e-13,27.480999999999998,27.482,0.03,1.04,36.4,0.091,0.036000000000000004,0.061,0.0,12879.8,5681.37,1.0400000000000001e-11,5.6e-13,27.454,27.448,0.057999999999999996,1.03,18.6,0.141,0.165,0.228,0.0
0.0,1.0,492.35,3791.31,1.02,43.7,-0.005,0.1,130.0,0.01,1.0,11543.1,6455.14,4.4400000000000005e-12,2.57e-13,28.381,28.893,0.063,0.98,17.3,-0.068,0.141,0.013999999999999999,0.0,27943.7,5658.3,2.26e-11,5.829999999999999e-13,26.613000000000003,26.603,0.027999999999999997,1.07,38.8,0.026000000000000002,0.08,0.009000000000000001,0.0
0.0,1.0,323.32,3654.3,1.04,39.8,0.033,0.11,50.0,0.105,1.0,8259.8,6559.81,3.18e-12,2.5499999999999997e-13,28.745,29.322,0.087,1.03,12.5,-0.039,0.35600000000000004,0.12,0.0,28014.6,6162.66,2.27e-11,6.270000000000001e-13,26.612,26.6,0.03,1.04,36.1,0.057,0.009000000000000001,0.1,0.0
0.0,1.0,458.59,3676.63,1.11,46.3,0.024,0.306,155.0,0.018000000000000002,1.0,16006.6,6539.31,6.1600000000000004e-12,2.59e-13,28.026999999999997,28.47,0.046,1.04,23.8,0.027999999999999997,0.249,0.015,0.0,29055.9,5789.03,2.36e-11,6.24e-13,26.57,26.56,0.028999999999999998,1.16,37.8,0.024,0.345,0.019,0.0
