galaxy,gal_ra,gal_dec,field,fd_ra,fd_dec,TRGB,TRGB_err,R,R_err,R_pm1,N,EDR_value,percentage,FWHM,slope,tip_color,A555/606,A814,int_ext,inc,pos_ang,dist2nuc
NGC4258,184.7396,47.30397,NGC4258-7,184.852268,47.3228289,25.422000000000587,0.0650497504632994,4.843373493975903,0.2919690129215742,10.40235294117647,4421.0,0.2306391485873411,0.8869261131178819,0.23,5.092641696925389,1.4056999999999997,0.0322185,0.0209667,0.0,61.0,160.0,21.559072428559176
NGC4258,184.7396,47.30397,NGC4258-8,184.9777141,47.2372586,25.319000000000862,0.040003028004228273,8.15,1.9309647847643416,16.48148148148148,445.0,0.12638595603515676,1.0,0.33,4.633858119432776,1.2983225806451615,0.0322185,0.0209667,0.0,61.0,160.0,38.86882225695194
NGC4258,184.7396,47.30397,NGC4258-8,184.9777141,47.2372586,25.75900000000093,0.897772034574047,1.8881118881118881,0.1952777901238992,4.076433121019108,640.0,0.07908664166870848,0.625754982196827,0.19,5.503497436721888,1.1857317073170728,0.0322185,0.0209667,0.0,61.0,160.0,38.86882225695194
NGC4258,184.7396,47.30397,NGC4258-9,184.9765325,47.3318479,25.34600000000067,0.040036997343733546,7.357142857142857,2.095653561158547,13.476190476190476,283.0,0.13529884649888563,1.0,0.19,3.333672121150525,1.3347499999999997,0.0322185,0.0209667,0.0,61.0,160.0,44.32635891733843
NGC4424,186.79838,9.42067,NGC4424,186.8016554,9.4588787,26.788000000000594,0.20416782224060562,3.770186335403727,0.16711142626216127,7.8727959697733,6251.0,0.22839688278771655,0.9930049386580968,0.23,3.6411426503698916,1.446813664596273,0.04113,0.0267659999999999,0.0,65.0,100.0,25.52380879609002
NGC4424,186.79838,9.42067,NGC4424,186.8016554,9.4588787,26.928000000000615,0.3329607870210067,3.2759706190975866,0.12123859782948763,5.613502109704641,6652.0,0.2300057873794284,1.0,0.23,3.77396185881259,1.3945616621983916,0.04113,0.0267659999999999,0.0,65.0,100.0,25.52380879609002
NGC4424,186.79838,9.42067,NGC4424,186.8016554,9.4588787,27.108000000000644,0.6025177160229089,2.3533882203926537,0.07069645545108613,3.423154701718908,6771.0,0.21069294180779283,0.9160332190260231,0.26,3.7680372694708173,1.351006227758007,0.04113,0.0267659999999999,0.0,65.0,100.0,25.52380879609002
NGC4526,188.51286,7.69952,NGC4526,188.515689,7.7531432,26.98900000000082,0.053828005330650665,5.034157832744405,0.18915503303545947,9.452901998097051,9935.0,0.41299482318289155,1.0,0.43,4.188950343238438,1.3647248018120046,0.0436435,0.0284017,0.0,65.0,113.0,33.81858595595714
NGC4536,188.61271,2.18814,NGC4536,188.588121,2.1447889,26.87300000000087,0.3934932653150594,3.1686746987951806,0.17840777743582298,5.342281879194631,3184.0,0.18682861918458263,1.0,0.22,4.049318563061775,1.3323079847908743,0.0358745,0.0233459,0.0,59.0,95.0,25.579509610038823
NGC4536,188.61271,2.18814,NGC4536,188.588121,2.1447889,27.0530000000009,0.5125999743125217,2.8003300330033003,0.1325192452972937,3.853409090909091,3391.0,0.1585497267799571,0.8486372562830612,0.17,3.43770970511887,1.3210111607142856,0.0358745,0.0233459,0.0,59.0,95.0,25.579509610038823
NGC4536,188.61271,2.18814,NGC4536,188.588121,2.1447889,27.233000000000928,0.7366178032480606,1.9968152866242037,0.0797027823834314,2.371913580246914,3074.0,0.1452474455367052,0.7774368090426439,0.18,3.7280159331663563,1.2731957186544343,0.0358745,0.0233459,0.0,59.0,95.0,25.579509610038823
NGC5584,215.59903,-0.38767,NGC5584,215.5998908,-0.389765,25.7530000000003,0.062220878644906476,5.4,2.6290682760247974,17.166666666666668,103.0,0.04432598918882319,0.608443375237,0.13,1.875097661336529,2.78325,0.0903834,0.0501119,0.0,53.0,30.0,1.6170878149124068
NGC5584,215.59903,-0.38767,NGC5584,215.5998908,-0.389765,26.06300000000035,0.08533874251389544,4.833333333333333,1.5328199623690435,12.875,206.0,0.05852878242841815,0.8033988768430732,0.21,3.8713325648665644,2.4125000000000005,0.0903834,0.0501119,0.0,53.0,30.0,1.6170878149124068
NGC5584,215.59903,-0.38767,NGC5584,215.5998908,-0.389765,26.4130000000004,0.45166639199765796,3.2857142857142856,0.6342967456293899,8.720930232558139,375.0,0.07285146160323858,1.0,0.18,3.5418381571273096,2.33204,0.0903834,0.0501119,0.0,53.0,30.0,1.6170878149124068
NGC5584,215.59903,-0.38767,NGC5584,215.5998908,-0.389765,26.79300000000046,0.6681167668865466,2.6785714285714284,0.34249289750248857,5.132743362831858,580.0,0.06894271066617706,0.9463462935260073,0.16,2.798226354987301,2.247730769230769,0.0903834,0.0501119,0.0,53.0,30.0,1.6170878149124068
NGC5584,215.59903,-0.38767,NGC5584,215.5998908,-0.389765,26.943000000000488,0.8159126719333785,2.2195121951219514,0.24103008244961208,3.95,632.0,0.06296305005060099,0.8642661199236941,0.15,2.9704227776419274,2.193822784810126,0.0903834,0.0501119,0.0,53.0,30.0,1.6170878149124068
NGC5584,215.59903,-0.38767,NGC5584,215.5998908,-0.389765,27.183000000000526,0.8655774958927216,2.0,0.1846372364689991,2.751004016064257,685.0,0.0597890487292865,0.8206979985509117,0.2,2.6076952575738233,2.118647058823529,0.0903834,0.0501119,0.0,53.0,30.0,1.6170878149124068
NGC5643,218.16977,-44.17441,NGC5643,218.1421105,-44.1149907,26.693000000001092,0.16814365487878255,4.022388059701493,0.2745552289445349,6.606469002695418,2451.0,0.2091894110996177,1.0,0.28,3.9650544835838017,1.456246376811594,0.3315535,0.2157637,0.0,48.0,88.0,19.84419828542613
NGC5643,218.16977,-44.17441,NGC5643,218.1421105,-44.1149907,26.953000000001133,0.6454372900125334,2.419410745233969,0.11974090384825832,3.499332443257677,2621.0,0.16178827679695418,0.7734056707101168,0.22,3.779345569185313,1.4112262443438914,0.3315535,0.2157637,0.0,48.0,88.0,19.84419828542613
NGC7814,0.81204,16.14542,NGC7814,0.8139428,16.0714879,26.760000000000687,0.04019120839827965,6.5718015665796345,0.36044785529843015,13.6414686825054,6316.0,0.3834128584924657,1.0,0.41,4.697864765305682,1.3685098039215686,0.0875155,0.0569521,0.0,60.0,135.0,28.83413825952553
