galaxy,gal_ra,gal_dec,field,fd_ra,fd_dec,TRGB,TRGB_err,R,R_err,R_pm1,N,EDR_value,percentage,FWHM,slope,tip_color,A555/606,A814,int_ext,inc,pos_ang,dist2nuc
M101,210.80227,54.34895,M101,210.8283333,54.1558333,25.07000000000089,0.2916723071317121,3.572289156626506,0.313679475107124,4.966442953020135,1480.0,0.1825205830176406,1.0,0.25,4.18082089198615,1.319470085470085,0.016909,0.0110038,0.0,8.0,29.0,22.540055758382515
M66,170.06235,12.99154,M66,170.1311667,12.9958361,26.247000000000973,0.08213647225144705,4.549086757990867,0.16975431175120823,8.43028624192059,9130.0,0.33800271568894824,1.0,0.6,2.010783134792343,1.7042945638432367,0.0655795,0.0426769,0.0,57.0,7.0,24.02360675977596
M96,161.69058,11.81994,M96,161.7684484,11.8245514,26.25800000000107,0.09493637311178837,4.461702127659574,0.22770122269372217,8.312286689419794,4871.0,0.23322075317073887,1.0,0.67,1.9954827327505684,1.667412803532009,0.0495845,0.0322679,0.0,47.0,135.0,19.11144099849296
NGC1309,50.52733,-15.40006,NGC1309,50.5220333,-15.3970389,27.042000000000698,0.18312143969012556,4.033898305084746,0.5866629824095488,9.778947368421052,929.0,0.08171569362372241,1.0,0.47,-22.439874553442543,1.9039433962264152,0.0922608,0.0511528,0.0,46.0,175.0,4.872395270317277
NGC1309,50.52733,-15.40006,NGC1309,50.5220333,-15.3970389,27.62200000000079,0.523622878813342,2.8686131386861313,0.20125114569315114,5.1461318051575935,1796.0,0.1241568921860818,1.519376348413428,0.55,1.8192494605294913,2.0554,0.0922608,0.0511528,0.0,46.0,175.0,4.872395270317277
NGC1316,50.67383,-37.20823,NGC1316,50.802175,-37.3226694,27.431000000001198,0.06768861802476792,4.786995515695067,0.2492244543807641,9.447463768115941,5215.0,0.26820936451172583,1.0,0.62,2.257134218221543,1.7565751789976134,0.0409015,0.0266173,0.0,44.0,48.0,70.91592730068481
NGC1365,53.40155,-36.1404,NGC1365,53.4642833,-36.2013889,27.40600000000142,0.2805647221696165,3.4869831546707504,0.15479094569535512,5.719139297848245,5050.0,0.2275870684598356,1.0,0.6,3.2606114601438545,1.3823925781250002,0.040216,0.0261712,0.0,41.0,50.0,35.76103078634115
NGC1404,54.71633,-35.59439,NGC1404,54.6946799,-35.5678725,26.936000000000227,0.04171747087262726,6.0,1.1281521496355325,14.923076923076923,582.0,0.07147102319387248,0.7346970213179655,0.22,4.271321176327134,1.5581874999999996,0.0221645,0.0144239,0.0,26.0,163.0,10.310771036166622
NGC1404,54.71633,-35.59439,NGC1404,54.6946799,-35.5678725,27.196000000000268,0.16639498104867748,4.139240506329114,0.5189150375026629,7.151515151515151,708.0,0.0972795875307366,1.0,0.43,1.9702909245970877,1.6269620253164554,0.0221645,0.0144239,0.0,26.0,163.0,10.310771036166622
NGC1448,56.133,-44.64483,NGC1448,56.1107833,-44.60395,26.25900000000103,0.09605258564692269,4.636363636363637,0.8898796548692768,9.075471698113208,481.0,0.07735865440870152,1.0,0.26,-22.288109100856307,1.2939259259259268,0.02742,0.017844,0.0,78.0,44.0,63.1693978959077
NGC1448,56.133,-44.64483,NGC1448,56.1107833,-44.60395,26.559000000001078,0.5224973852923228,2.9879518072289155,0.3788983366454229,7.394736842105263,843.0,0.06373499648306276,0.8238896729813552,0.35,7.552260559011826,1.4392878787878787,0.02742,0.017844,0.0,78.0,44.0,63.1693978959077
NGC1448,56.133,-44.64483,NGC1448,56.1107833,-44.60395,27.039000000001153,0.707110011706214,2.3127572016460904,0.17756472274360163,5.2375,1676.0,0.059350433045406985,0.7672112900496765,0.26,3.3807237605505605,1.417751879699248,0.02742,0.017844,0.0,78.0,44.0,63.1693978959077
NGC1448,56.133,-44.64483,NGC1448,56.1107833,-44.60395,27.379000000001206,0.5620887314356291,2.7238605898123325,0.16490534373658836,3.8606701940035273,2189.0,0.15581545208258218,2.0141954804355495,0.32,3.81504965836379,1.3106147859922177,0.02742,0.017844,0.0,78.0,44.0,63.1693978959077
NGC1448,56.133,-44.64483,NGC1448,56.1107833,-44.60395,27.669000000001255,0.8250084628256816,1.636111111111111,0.07739662172332726,2.168307086614173,2203.0,0.05119192742046748,0.6617479041195585,0.17,2.5353941064483014,1.2756852300242132,0.02742,0.017844,0.0,78.0,44.0,63.1693978959077
NGC3021,147.73812,33.55363,NGC3021,147.7527683,33.5562528,26.888000000000815,0.07687325036601816,4.857142857142857,1.0079856077458351,8.73913043478261,402.0,0.06598499579549622,1.0,0.32,7.552888948812654,1.6811599999999998,0.0313794,0.0173979,0.0,60.0,105.0,7.892399493887002
NGC3021,147.73812,33.55363,NGC3021,147.7527683,33.5562528,27.16800000000086,0.5418567325779449,3.0,0.411113225896519,6.415730337078652,571.0,0.06376644007684519,0.966377875880649,0.28,5.798485572003547,1.5885,0.0313794,0.0173979,0.0,60.0,105.0,7.892399493887002
NGC3021,147.73812,33.55363,NGC3021,147.7527683,33.5562528,27.528000000000915,0.865069097936165,1.9447852760736197,0.18744283457572172,3.649532710280374,781.0,0.05488302305089401,0.8317500424034282,0.28,15.951519592129433,1.4390105263157897,0.0313794,0.0173979,0.0,60.0,105.0,7.892399493887002
NGC3021,147.73812,33.55363,NGC3021,147.7527683,33.5562528,27.938000000000976,0.9130707110397565,1.5598591549295775,0.11857457002008424,2.2742316784869976,962.0,0.05743257378940815,0.8703883829500554,0.25,2.3777685930320183,1.511666666666667,0.0313794,0.0173979,0.0,60.0,105.0,7.892399493887002
NGC3370,161.76688,17.27362,NGC3370,161.7825,17.2764722,27.363000000000504,0.5205052812963491,3.00990099009901,0.3456863593097818,5.634328358208955,755.0,0.08899570118213061,1.0,0.36,1.7254888393620618,2.0793684210526315,0.0708048,0.0392568,0.0,56.0,155.0,13.942974427812995
NGC3370,161.76688,17.27362,NGC3370,161.7825,17.2764722,28.003000000000604,0.8938785436844262,1.6489028213166144,0.11701329313148544,2.154008438818565,1021.0,0.0741325229687753,0.8329899307952228,0.26,1.5266848881240378,1.7778616352201257,0.0708048,0.0392568,0.0,56.0,155.0,13.942974427812995
NGC4038,180.47088,-18.86761,NGC4038,180.3604633,-18.9892639,26.77700000000106,0.18314146798824923,3.821903787103378,0.1373415243624638,8.910535117056856,10657.0,0.29009978545329607,1.0,0.75,2.4607343948061713,1.4697779156327544,0.090943,0.0591826,0.0,44.0,159.0,81.10335861558856
NGC4038,180.47088,-18.86761,NGC4038,180.3604633,-18.9892639,27.55700000000118,0.6744534413425884,1.752851711026616,0.030288036865446597,1.6975210970464134,12874.0,0.26273634176504845,0.9056757534463846,0.47,-99.0,1.1996055399719494,0.090943,0.0591826,0.0,44.0,159.0,81.10335861558856
