galaxy,gal_ra,gal_dec,field,fd_ra,fd_dec,TRGB,TRGB_err,R,R_err,R_pm1,N,EDR_value,percentage,FWHM,slope,tip_color,A555/606,A814,int_ext,inc,pos_ang,dist2nuc
M101,210.80227,54.34895,M101,210.8283333,54.1558333,24.170000000000748,0.04001076560724611,7.75,1.8413649828320295,13.76,344.0,0.06972902433205941,0.6042957297182711,0.57,3.611981815539822,1.5443103448275863,0.016909,0.0110038,0.0,8.0,29.0,22.540055758382515
M101,210.80227,54.34895,M101,210.8283333,54.1558333,25.080000000000886,0.29521997204507633,3.5686274509803924,0.32643578610522866,4.903225806451613,1368.0,0.1153889079516875,1.0,0.56,4.71441247128707,1.2913097345132742,0.016909,0.0110038,0.0,8.0,29.0,22.540055758382515
M66,170.06235,12.99154,M66,170.1311667,12.9958361,26.247000000000973,0.08213647225144705,4.549086757990867,0.16975431175120823,8.43028624192059,9130.0,0.3005762650007673,1.0,0.68,2.010783134792343,1.7042945638432367,0.0655795,0.0426769,0.0,57.0,7.0,24.02360675977596
M96,161.69058,11.81994,M96,161.7684484,11.8245514,26.238000000001065,0.06456505410627773,4.850632911392405,0.26804152593678543,9.111336032388664,4501.0,0.21179722649045535,1.0,0.72,2.1155340684912303,1.6581653333333337,0.0495845,0.0322679,0.0,47.0,135.0,19.11144099849296
NGC1309,50.52733,-15.40006,NGC1309,50.5220333,-15.3970389,27.62900000000024,0.3886145414979833,3.282608695652174,0.27641069538648544,6.233183856502242,1390.0,0.1009374237820442,1.0,1.04,1.5035208600718961,2.1581241379310345,0.0922608,0.0511528,0.0,46.0,175.0,4.872395270317277
NGC1316,50.67383,-37.20823,NGC1316,50.802175,-37.3226694,27.431000000001198,0.07063318450855927,4.74370709382151,0.24969759323665608,9.342592592592593,5045.0,0.22142209856833045,1.0,0.8,2.266970871799572,1.7561529126213595,0.0409015,0.0266173,0.0,44.0,48.0,70.91592730068481
NGC1365,53.40155,-36.1404,NGC1365,53.4642833,-36.2013889,27.40600000000142,0.24699926544234638,3.6420824295010847,0.1915053215550629,5.9675850891410045,3682.0,0.17559319235746354,1.0,0.69,3.41295264138124,1.3610413223140496,0.040216,0.0261712,0.0,41.0,50.0,35.76103078634115
NGC1404,54.71633,-35.59439,NGC1404,54.6946799,-35.5678725,27.16600000000026,0.1388566826132095,4.291666666666667,0.5616205401984863,7.626373626373627,694.0,0.0849910719312979,1.0,0.65,1.9464844989693761,1.6407391304347825,0.0221645,0.0144239,0.0,26.0,163.0,10.310771036166622
NGC1448,56.133,-44.64483,NGC1448,56.1107833,-44.60395,26.279000000001034,0.06251199084937638,5.086956521739131,1.1602863809872526,9.205128205128204,359.0,0.05422446374520491,1.0,0.71,-12.65176029780311,1.2143750000000006,0.02742,0.017844,0.0,78.0,44.0,63.1693978959077
NGC1448,56.133,-44.64483,NGC1448,56.1107833,-44.60395,27.359000000001203,0.49376585608085405,2.9584905660377356,0.21022141961644816,4.357682619647355,1730.0,0.11155610094769378,2.057302059673365,0.53,3.80386003886386,1.3228176795580109,0.02742,0.017844,0.0,78.0,44.0,63.1693978959077
NGC3021,147.73812,33.55363,NGC3021,147.7527683,33.5562528,26.84800000000081,0.32239240264518415,3.7,0.9324698386543128,7.258064516129032,225.0,0.040195573254665676,1.0,0.42,-5.03243915001394,1.3538666666666672,0.0313794,0.0173979,0.0,60.0,105.0,7.892399493887002
NGC3021,147.73812,33.55363,NGC3021,147.7527683,33.5562528,27.158000000000854,0.586652143987281,2.9767441860465116,0.5246870636601252,6.175438596491228,352.0,0.0335472338097022,0.8346002082656757,0.18,4.620091153149772,1.5248333333333335,0.0313794,0.0173979,0.0,60.0,105.0,7.892399493887002
NGC3021,147.73812,33.55363,NGC3021,147.7527683,33.5562528,27.468000000000906,0.8465100574856834,2.207317073170732,0.2938301677774404,4.5233644859813085,484.0,0.03903226252148347,0.9710587351046879,0.44,21.038880676544185,1.4755833333333337,0.0313794,0.0173979,0.0,60.0,105.0,7.892399493887002
NGC3021,147.73812,33.55363,NGC3021,147.7527683,33.5562528,27.918000000000973,0.9263636747657716,1.7176470588235293,0.16570630428400318,2.6613545816733066,668.0,0.0401204866371335,0.9981319679892,0.48,2.240959725196181,1.5062446808510637,0.0313794,0.0173979,0.0,60.0,105.0,7.892399493887002
NGC3370,161.76688,17.27362,NGC3370,161.7825,17.2764722,27.303000000000495,0.5200775813947169,3.0980392156862746,0.4989378168181883,5.76,432.0,0.047296702309955745,1.0,0.77,1.7483113787394,2.143538461538462,0.0708048,0.0392568,0.0,56.0,155.0,13.942974427812995
NGC3370,161.76688,17.27362,NGC3370,161.7825,17.2764722,28.003000000000604,0.8713391662093681,1.9606741573033708,0.18058763797981098,2.651685393258427,708.0,0.05231019171801537,1.106000823803826,0.39,1.3744098234655413,1.7982135922330096,0.0708048,0.0392568,0.0,56.0,155.0,13.942974427812995
NGC4038,180.47088,-18.86761,NGC4038,180.3604633,-18.9892639,26.77100000000113,0.13747912683892394,4.096728307254623,0.17234022691540046,9.503472222222221,8211.0,0.24543254684967253,1.0,0.83,2.5896579206870403,1.4628588039867112,0.090943,0.0591826,0.0,44.0,159.0,81.10335861558856
NGC4038,180.47088,-18.86761,NGC4038,180.3604633,-18.9892639,27.551000000001252,0.6833909774957433,1.8022304832713754,0.035378166588354965,1.7680582019747098,10207.0,0.21448492539904787,0.8739057967337148,0.56,-99.0,1.222049001814882,0.090943,0.0591826,0.0,44.0,159.0,81.10335861558856
NGC4258,184.7396,47.30397,NGC4258-1,184.8291667,47.3333333,25.400000000000297,0.04621387688443574,5.428571428571429,0.42970371965588455,10.96875,2808.0,0.16775924943554546,1.0,0.78,2.0929861072101947,2.241064864864865,0.0378162,0.0209667,0.0,61.0,160.0,18.48763623849455
NGC4258,184.7396,47.30397,NGC4258-10,184.6073157,47.2086766,25.28900000000096,0.0400014321241251,8.366666666666667,1.6162485140779743,17.076923076923077,666.0,0.10018715300114125,1.0,0.54,4.072926807682097,1.3597948717948718,0.0322185,0.0209667,0.0,61.0,160.0,33.15894786321558
NGC4258,184.7396,47.30397,NGC4258-2,184.672956,47.491544,25.362000000000606,0.09995196170668635,4.496774193548387,0.3993361615781156,7.225531914893617,1698.0,0.12474466150554031,1.0,0.67,1.90393118498249,2.145651851851852,0.0378162,0.0209667,0.0,61.0,160.0,26.273954241696767
NGC4258,184.7396,47.30397,NGC4258-3,184.84,47.45,25.314000000000746,0.27118733738693934,3.7413793103448274,0.5530370451865234,6.975,558.0,0.0775144282369882,1.0,0.46,2.7383450416900277,1.7260487804878049,0.0378162,0.0209667,0.0,61.0,160.0,34.809440448443915
NGC4258,184.7396,47.30397,NGC4258-4_G1,184.879161,47.353293,25.294000000000274,0.041786106762256726,5.961538461538462,0.8933674333444221,11.083333333333334,798.0,0.09486449456625397,1.0,0.64,1.707661777520669,2.1596415094339623,0.0378162,0.0209667,0.0,61.0,160.0,29.1592018756835
NGC4258,184.7396,47.30397,NGC4258-4_G2,184.918385,47.32009,25.290000000000376,0.09149267901298593,4.628571428571429,0.6100614125755723,9.052083333333334,869.0,0.09602623955455067,1.0,0.62,2.1388172742129434,2.0244166666666668,0.0378162,0.0209667,0.0,61.0,160.0,33.0534913558453
NGC4258,184.7396,47.30397,NGC4258-5,184.6405942,47.2485588,25.41100000000018,0.0404295027499844,6.361290322580645,0.5496468361196847,13.770053475935828,2575.0,0.16700464406123441,1.0,0.76,2.0232013725369455,1.7047880434782607,0.0322185,0.0209667,0.0,61.0,160.0,22.93214725609772
NGC4258,184.7396,47.30397,NGC4258-6,184.9011597,47.2432783,25.5720000000002,0.04000041724620934,8.65986394557823,0.7543664616839966,21.51572327044025,3421.0,0.197635255039241,1.0,0.84,2.433700271758603,1.546,0.0322185,0.0209667,0.0,61.0,160.0,25.9322454908549
NGC4258,184.7396,47.30397,NGC4258-7,184.852268,47.3228289,25.32000000000062,0.04010861559755153,6.803108808290156,0.5244557912965432,13.157088122605364,3434.0,0.21165196484365725,1.0,0.64,3.0383900713774774,1.682509708737864,0.0322185,0.0209667,0.0,61.0,160.0,21.559072428559176
NGC4258,184.7396,47.30397,NGC4258-8,184.9777141,47.2372586,25.262000000000945,0.04007272998302993,7.076923076923077,1.4827179216354085,15.088235294117647,513.0,0.08371994582583592,1.0,0.54,3.3972728976365203,1.3458076923076923,0.0322185,0.0209667,0.0,61.0,160.0,38.86882225695194
NGC4258,184.7396,47.30397,NGC4258-9,184.9765325,47.3318479,25.290000000000703,0.04004415460299053,7.277777777777778,1.829447809229359,12.88888888888889,348.0,0.0712975533654717,1.0,0.46,2.608421081533754,1.442473684210526,0.0322185,0.0209667,0.0,61.0,160.0,44.32635891733843
NGC4424,186.79838,9.42067,NGC4424,186.8016554,9.4588787,26.970000000000695,0.24200803702301432,3.6272727272727274,0.15947062123888855,6.446341463414634,5286.0,0.20512820561779221,1.0,0.87,1.925998128714096,1.576837786259542,0.04113,0.0267659999999999,0.0,65.0,100.0,25.52380879609002
