galaxy,gal_ra,gal_dec,field,fd_ra,fd_dec,TRGB,TRGB_err,R,R_err,R_pm1,N,EDR_value,percentage,FWHM,slope,tip_color,A555/606,A814,int_ext,inc,pos_ang,dist2nuc
M101,210.80227,54.34895,M101,210.8283333,54.1558333,25.080000000000886,0.07560600356384266,4.774774774774775,0.4984051042770046,6.654822335025381,1311.0,0.17663172442018013,1.0,0.27,4.622467674079875,1.2906565656565656,0.016909,0.0110038,0.0107250791632466,8.0,29.0,22.540055758382515
M66,170.06235,12.99154,M66,170.1311667,12.9958361,26.209000000000962,0.040304769061961836,6.421828908554573,0.3749600389300179,13.992665036674817,5723.0,0.2972556514695552,1.0,0.65,3.6158796158851256,1.4873862433862433,0.0655795,0.0426769,0.0101659179010637,57.0,7.0,24.02360675977596
M96,161.69058,11.81994,M96,161.7684484,11.8245514,26.17100000000096,0.04013845844058001,6.7379310344827585,0.5996415346425508,14.462765957446809,2719.0,0.1822417290365038,1.0,0.4,3.8608810765076256,1.4385222929936305,0.0495845,0.0322679,0.0123195887395941,47.0,135.0,19.11144099849296
M96,161.69058,11.81994,M96,161.7684484,11.8245514,26.421000000000994,0.30298118254349005,3.4516129032258065,0.18815894678601838,6.584158415841584,3325.0,0.17532155693356544,0.9620275107159886,0.33,3.4731711157341523,1.4105680628272255,0.0495845,0.0322679,0.0123195887395941,47.0,135.0,19.11144099849296
NGC1309,50.52733,-15.40006,NGC1309,50.5220333,-15.3970389,27.64400000000027,0.33399459902662326,3.4696969696969697,0.34276608809159625,6.875,1100.0,0.10656579992145059,1.0,0.37,1.3543967933872645,2.3999115044247783,0.0922608,0.0511528,0.0388310365644705,46.0,175.0,4.872395270317277
NGC1316,50.67383,-37.20823,NGC1316,50.802175,-37.3226694,27.417000000000492,0.040470154419987976,6.320441988950276,0.505595370965395,13.764976958525345,2987.0,0.22245272155214824,1.0,0.6,4.561405890458386,1.5412708333333331,0.0409015,0.0266173,0.0040950377946784,44.0,48.0,70.91592730068481
NGC1365,53.40155,-36.1404,NGC1365,53.4642833,-36.2013889,27.401000000001012,0.15867505586430083,4.043147208121828,0.22749009324480673,6.828740157480315,3469.0,0.21899515252699764,1.0,0.5,4.4601355326192555,1.2973449275362319,0.040216,0.0261712,0.0072781042286877,41.0,50.0,35.76103078634115
NGC1404,54.71633,-35.59439,NGC1404,54.6946799,-35.5678725,26.90000000000012,0.040725511880160534,6.333333333333333,1.6063146994223287,18.4,368.0,0.06352147839660793,0.8583281656770992,0.24,9.656038333746176,1.362411764705882,0.0221645,0.0144239,0.0206879822394491,26.0,163.0,10.310771036166622
NGC1404,54.71633,-35.59439,NGC1404,54.6946799,-35.5678725,27.22000000000017,0.2123153248009236,3.9642857142857144,0.5928118067248828,7.818181818181818,516.0,0.0740060514576013,1.0,0.47,3.4720472480624083,1.4397692307692305,0.0221645,0.0144239,0.0206879822394491,26.0,163.0,10.310771036166622
NGC1448,56.133,-44.64483,NGC1448,56.1107833,-44.60395,27.372000000000945,0.37783135611828744,3.303964757709251,0.2502874812103761,4.649230769230769,1511.0,0.14601610228019812,1.0,0.38,4.764558098704227,1.2982864864864865,0.02742,0.017844,0.0045129137694747,78.0,44.0,63.1693978959077
NGC3021,147.73812,33.55363,NGC3021,147.7527683,33.5562528,26.86500000000025,0.04000033035256225,9.0,4.242640687119285,27.5,165.0,0.05889017691815628,1.0,0.26,6.9484655471916605,2.0372500000000002,0.0313794,0.0173979,0.0258956659610024,60.0,105.0,7.892399493887002
NGC3021,147.73812,33.55363,NGC3021,147.7527683,33.5562528,27.94500000000042,0.9487147388391678,1.736842105263158,0.18905110507455558,2.839572192513369,531.0,0.049044838766310585,0.8328186691385145,0.24,2.576918175768473,1.7965000000000002,0.0313794,0.0173979,0.0258956659610024,60.0,105.0,7.892399493887002
NGC3370,161.76688,17.27362,NGC3370,161.7825,17.2764722,27.452000000000304,0.5738104015307083,2.9622641509433962,0.4705932235940079,6.923076923076923,450.0,0.06559594976360027,1.759795787044883,0.61,1.7589903953540313,2.2551666666666663,0.0708048,0.0392568,0.0160555110137923,56.0,155.0,13.942974427812995
