galaxy,gal_ra,gal_dec,field,fd_ra,fd_dec,TRGB,TRGB_err,R,R_err,R_pm1,N,EDR_value,percentage,FWHM,slope,tip_color,A555/606,A814,int_ext,inc,pos_ang,dist2nuc
M101,210.80227,54.34895,M101,210.8283333,54.1558333,25.080000000000886,0.23443540707597646,3.7857142857142856,0.3597354875339013,5.203125,1332.0,0.22640373048112605,1.0,0.19,4.501012215988751,1.290158878504673,0.016909,0.0110038,0.0,8.0,29.0,22.540055758382515
M66,170.06235,12.99154,M66,170.1311667,12.9958361,26.25700000000097,0.057407683876823774,4.950600801068091,0.19832088565854583,9.284789644012944,8607.0,0.3803980825426961,1.0,0.43,2.4463466286372095,1.6258010825439781,0.0655795,0.0426769,0.0,57.0,7.0,24.02360675977596
M66,170.06235,12.99154,M66,170.1311667,12.9958361,26.477000000001006,0.517073847288624,2.6072031513787284,0.07274933422154496,4.479867361440076,9457.0,0.25363303561406586,0.6667568719555729,0.21,2.0937439153769986,1.5906780965710285,0.0655795,0.0426769,0.0,57.0,7.0,24.02360675977596
M96,161.69058,11.81994,M96,161.7684484,11.8245514,25.99100000000093,0.04009767221232265,6.842105263157895,0.6351632890241622,19.331360946745562,3267.0,0.17043974483768734,0.7070062935025361,0.15,3.3046430163848566,1.6765089285714285,0.0495845,0.0322679,0.0,47.0,135.0,19.11144099849296
M96,161.69058,11.81994,M96,161.7684484,11.8245514,26.291000000000977,0.07688523954133299,4.667481662591687,0.2543166053918762,8.725646123260438,4389.0,0.24107245777590233,1.0,0.4,2.206962839725989,1.6351144859813085,0.0495845,0.0322679,0.0,47.0,135.0,19.11144099849296
M96,161.69058,11.81994,M96,161.7684484,11.8245514,26.451000000001002,0.4640318633377457,2.899491094147583,0.11993711084882898,5.2171995589856675,4732.0,0.19719645433662994,0.8179966146109526,0.18,1.996945339196692,1.5958779411764707,0.0495845,0.0322679,0.0,47.0,135.0,19.11144099849296
NGC1309,50.52733,-15.40006,NGC1309,50.5220333,-15.3970389,27.330000000000155,0.044339704793776726,5.636363636363637,0.8246757894931246,15.53225806451613,963.0,0.12801663737027075,0.7962304949670249,0.18,1.1674195542943315,2.59268,0.0922608,0.0511528,0.0,46.0,175.0,4.872395270317277
NGC1309,50.52733,-15.40006,NGC1309,50.5220333,-15.3970389,27.6300000000002,0.2323002072603048,3.795918367346939,0.3519132799301786,7.409090909090909,1304.0,0.16077836528425407,1.0,0.29,1.446153003706504,2.221518518518519,0.0922608,0.0511528,0.0,46.0,175.0,4.872395270317277
NGC1316,50.67383,-37.20823,NGC1316,50.802175,-37.3226694,27.40100000000119,0.043370099043911425,5.615635179153094,0.34786924068389535,11.946808510638299,4492.0,0.2869533642761505,1.0,0.4,3.2040339860753337,1.682956953642384,0.0409015,0.0266173,0.0,44.0,48.0,70.91592730068481
NGC1316,50.67383,-37.20823,NGC1316,50.802175,-37.3226694,27.75100000000125,0.6347417698963698,2.3012048192771086,0.0808557311481504,3.6891691394658754,4973.0,0.17842253179861012,0.6217823312463576,0.3,2.1754790601079117,1.6357382953181274,0.0409015,0.0266173,0.0,44.0,48.0,70.91592730068481
NGC1365,53.40155,-36.1404,NGC1365,53.4642833,-36.2013889,27.161000000000975,0.12219904143517223,4.281818181818182,0.3206228676977967,10.148409893992932,2872.0,0.13774040031762871,0.6050218385054843,0.23,3.11536914321442,1.4852229299363058,0.040216,0.0261712,0.0,41.0,50.0,35.76103078634115
NGC1365,53.40155,-36.1404,NGC1365,53.4642833,-36.2013889,27.401000000001012,0.1644968729141467,4.012658227848101,0.22565844180505745,6.561904761904762,3445.0,0.2276618653268334,1.0,0.38,3.561769659704418,1.3779848024316113,0.040216,0.0261712,0.0,41.0,50.0,35.76103078634115
NGC1404,54.71633,-35.59439,NGC1404,54.6946799,-35.5678725,26.820000000000107,0.049473646477742175,5.409090909090909,1.255304297985531,18.52,463.0,0.06848999805693431,0.6766500745155318,0.13,4.592390548025261,1.5995333333333337,0.0221645,0.0144239,0.0,26.0,163.0,10.310771036166622
NGC1404,54.71633,-35.59439,NGC1404,54.6946799,-35.5678725,26.950000000000124,0.04248024709135884,5.875,1.1234798757654718,14.921052631578947,567.0,0.07072369231145594,0.6987179592672667,0.14,3.6204379562043836,1.5937096774193544,0.0221645,0.0144239,0.0,26.0,163.0,10.310771036166622
NGC1404,54.71633,-35.59439,NGC1404,54.6946799,-35.5678725,27.140000000000157,0.05803271599924801,5.125,0.7486967844194337,9.150684931506849,668.0,0.10121922783496597,1.0,0.25,2.137859668039687,1.5994509803921566,0.0221645,0.0144239,0.0,26.0,163.0,10.310771036166622
NGC1404,54.71633,-35.59439,NGC1404,54.6946799,-35.5678725,27.340000000000188,0.6000551886165213,2.8174603174603177,0.2921668222899636,4.7,705.0,0.08800497573030054,0.8694491907583928,0.19,2.3866258511775498,1.4681315789473683,0.0221645,0.0144239,0.0,26.0,163.0,10.310771036166622
