galaxy,gal_ra,gal_dec,field,fd_ra,fd_dec,TRGB,TRGB_err,R,R_err,R_pm1,N,EDR_value,percentage,FWHM,slope,tip_color,A555/606,A814,int_ext,inc,pos_ang,dist2nuc
M101,210.80227,54.34895,M101,210.8283333,54.1558333,25.080000000000886,0.1611822863296523,4.114754098360656,0.4153406205175919,5.588495575221239,1263.0,0.16110782247929373,1.0,0.28,4.382690356898564,1.3015937499999999,0.016909,0.0110038,0.0107250791632466,8.0,29.0,22.540055758382515
M66,170.06235,12.99154,M66,170.1311667,12.9958361,26.219000000000968,0.04077029341246434,6.094713656387666,0.30861438311653727,12.477718360071302,7000.0,0.32624495997458514,1.0,0.64,3.116624706573914,1.5384036885245902,0.0655795,0.0426769,0.0101659179010637,57.0,7.0,24.02360675977596
M96,161.69058,11.81994,M96,161.7684484,11.8245514,26.17100000000096,0.04005605230823617,7.029239766081871,0.5745043704512052,14.432432432432432,3204.0,0.21224379855825676,1.0,0.65,3.461458235526869,1.5218092783505155,0.0495845,0.0322679,0.0123195887395941,47.0,135.0,19.11144099849296
NGC1309,50.52733,-15.40006,NGC1309,50.5220333,-15.3970389,27.320000000000157,0.04252549256907081,5.846153846153846,1.0130389498049315,16.711111111111112,752.0,0.08588944847162953,0.6623559532283639,0.26,1.3981590905308006,2.52075,0.0922608,0.0511528,0.0388310365644705,46.0,175.0,4.872395270317277
NGC1309,50.52733,-15.40006,NGC1309,50.5220333,-15.3970389,27.640000000000207,0.18590394152114922,4.009090909090909,0.42727360646999396,7.744525547445256,1061.0,0.12967264512834684,1.0,0.33,1.6439424949794368,2.2353636363636364,0.0922608,0.0511528,0.0388310365644705,46.0,175.0,4.872395270317277
NGC1316,50.67383,-37.20823,NGC1316,50.802175,-37.3226694,27.421000000001193,0.04102486171321961,6.043668122270742,0.43115358865050735,12.775,3577.0,0.23841885179672992,1.0,0.62,3.9665544894307136,1.5645650406504061,0.0409015,0.0266173,0.0040950377946784,44.0,48.0,70.91592730068481
NGC1365,53.40155,-36.1404,NGC1365,53.4642833,-36.2013889,27.421000000001015,0.1662861894318098,4.014084507042254,0.23810850252914736,6.488222698072805,3030.0,0.2018229113438587,1.0,0.58,4.39216800507712,1.322798742138365,0.040216,0.0261712,0.0072781042286877,41.0,50.0,35.76103078634115
NGC1404,54.71633,-35.59439,NGC1404,54.6946799,-35.5678725,26.330000000000027,0.040000000000005996,15.0,15.491933384829666,127.0,127.0,0.043798752274363625,0.50651672043076,0.22,-288.13559322037617,1.4456666666666667,0.0221645,0.0144239,0.0206879822394491,26.0,163.0,10.310771036166622
NGC1404,54.71633,-35.59439,NGC1404,54.6946799,-35.5678725,26.860000000000113,0.04002757931842947,7.411764705882353,1.9150490818659527,25.055555555555557,451.0,0.07411632345899381,0.8571284600453931,0.26,9.414512860896995,1.4733571428571433,0.0221645,0.0144239,0.0206879822394491,26.0,163.0,10.310771036166622
NGC1404,54.71633,-35.59439,NGC1404,54.6946799,-35.5678725,27.200000000000166,0.15179807280313057,4.2272727272727275,0.5786230708775494,8.0,624.0,0.08647049644701875,1.0,0.45,2.499871330152125,1.557220588235294,0.0221645,0.0144239,0.0206879822394491,26.0,163.0,10.310771036166622
NGC1448,56.133,-44.64483,NGC1448,56.1107833,-44.60395,26.20200000000076,0.04000000000325108,12.8,5.9437361987221475,22.4,224.0,0.07605469322220428,0.5058393784944629,0.3,5.743786112345708,1.5453750000000004,0.02742,0.017844,0.0045129137694747,78.0,44.0,63.1693978959077
NGC1448,56.133,-44.64483,NGC1448,56.1107833,-44.60395,27.36200000000094,0.33925560188585624,3.4270833333333335,0.28110629205338383,4.905594405594406,1403.0,0.15035344509667667,1.0,0.31,4.5262485207527545,1.3096709677419354,0.02742,0.017844,0.0045129137694747,78.0,44.0,63.1693978959077
NGC3021,147.73812,33.55363,NGC3021,147.7527683,33.5562528,26.845000000000248,0.04000002024959258,10.0,5.244044240850759,20.5,123.0,0.061137840077886044,1.0,0.25,3.1205673758865284,2.154,0.0313794,0.0173979,0.0258956659610024,60.0,105.0,7.892399493887002
NGC3021,147.73812,33.55363,NGC3021,147.7527683,33.5562528,27.165000000000298,0.542367346364805,3.1904761904761907,0.7979024439852893,8.73913043478261,201.0,0.030613380711172946,0.5007272201990336,0.21,2.7994187318049883,2.0018888888888893,0.0313794,0.0173979,0.0258956659610024,60.0,105.0,7.892399493887002
NGC3021,147.73812,33.55363,NGC3021,147.7527683,33.5562528,27.515000000000356,0.8636073091366356,2.326530612244898,0.39742218599054124,4.854838709677419,301.0,0.04746902150418039,0.7764262107347533,0.25,3.138836320788405,1.8595172413793104,0.0313794,0.0173979,0.0258956659610024,60.0,105.0,7.892399493887002
NGC3021,147.73812,33.55363,NGC3021,147.7527683,33.5562528,27.895000000000415,0.9283128362494522,1.967032967032967,0.25324816609616596,3.111940298507463,417.0,0.052719233079443324,0.8623012035145844,0.23,2.3089635309297987,1.7849200000000005,0.0313794,0.0173979,0.0258956659610024,60.0,105.0,7.892399493887002
NGC3370,161.76688,17.27362,NGC3370,161.7825,17.2764722,27.137000000000192,0.040766846212124196,6.363636363636363,2.0639658236298257,16.357142857142858,229.0,0.06476004909701288,1.0,0.34,1.5683920790089387,2.562090909090909,0.0708048,0.0392568,0.0160555110137923,56.0,155.0,13.942974427812995
NGC3370,161.76688,17.27362,NGC3370,161.7825,17.2764722,27.507000000000254,0.7055912254188443,2.6808510638297873,0.4582068075840003,6.678571428571429,374.0,0.05171883417369356,0.7986225287787674,0.31,1.3142004688498978,2.4109189189189184,0.0708048,0.0392568,0.0160555110137923,56.0,155.0,13.942974427812995
NGC3370,161.76688,17.27362,NGC3370,161.7825,17.2764722,27.997000000000327,0.9161288750530575,1.937007874015748,0.21164908146541897,2.905325443786982,491.0,0.0794768743466876,1.2272516073548427,0.24,1.6317990696509965,1.9745205479452053,0.0708048,0.0392568,0.0160555110137923,56.0,155.0,13.942974427812995
NGC4038,180.47088,-18.86761,NGC4038,180.3604633,-18.9892639,26.797000000001063,0.08366431145918249,4.552693208430913,0.24331679920231689,13.775100401606426,6860.0,0.21138139884860127,1.0,0.8,2.8664364549651205,1.4632317380352646,0.090943,0.0591826,0.0036583905761011,44.0,159.0,81.10335861558856
NGC4038,180.47088,-18.86761,NGC4038,180.3604633,-18.9892639,27.50700000000117,0.5904041541670206,2.316126735493058,0.05229026590370425,2.576407506702413,9610.0,0.3024018929581327,1.430598409345959,0.51,-99.0,1.2815581787521078,0.090943,0.0591826,0.0036583905761011,44.0,159.0,81.10335861558856
NGC4258,184.7396,47.30397,NGC4258-1,184.8291667,47.3333333,25.350000000000286,0.04023802152420886,6.580645161290323,0.7323958027112635,14.633587786259541,1917.0,0.15779462864246263,1.0,0.46,2.682840569056922,2.1114,0.0378162,0.0209667,0.0126678329964179,61.0,160.0,18.48763623849455
NGC4258,184.7396,47.30397,NGC4258-1,184.8291667,47.3333333,25.750000000000348,0.5798811214396966,2.6123348017621146,0.14417185595333787,5.743243243243243,2975.0,0.11528343839641018,0.7305916518719024,0.48,2.3212671607179933,1.995783950617284,0.0378162,0.0209667,0.0126678329964179,61.0,160.0,18.48763623849455
