galaxy,gal_ra,gal_dec,field,fd_ra,fd_dec,TRGB,TRGB_err,R,R_err,R_pm1,N,EDR_value,percentage,FWHM,slope,tip_color,A555/606,A814,int_ext,inc,pos_ang,dist2nuc
M101,210.80227,54.34895,M101,210.8283333,54.1558333,25.080000000000886,0.21457082488630363,3.8535031847133756,0.3451482648210443,5.244755244755245,1500.0,0.24906513413741324,1.0,0.19,4.558839210713618,1.2853471074380165,0.016909,0.0110038,0.0107250791632466,8.0,29.0,22.540055758382515
M66,170.06235,12.99154,M66,170.1311667,12.9958361,26.25700000000097,0.057407683876823774,4.950600801068091,0.19832088565854583,9.284789644012944,8607.0,0.3803980825426961,1.0,0.43,2.4463466286372095,1.6258010825439781,0.0655795,0.0426769,0.0101659179010637,57.0,7.0,24.02360675977596
M66,170.06235,12.99154,M66,170.1311667,12.9958361,26.477000000001006,0.517073847288624,2.6072031513787284,0.07274933422154496,4.479867361440076,9457.0,0.25363303561406586,0.6667568719555729,0.21,2.0937439153769986,1.5906780965710285,0.0655795,0.0426769,0.0101659179010637,57.0,7.0,24.02360675977596
M96,161.69058,11.81994,M96,161.7684484,11.8245514,25.961000000000922,0.04066092766924751,6.197183098591549,0.5604466368791565,19.068181818181817,3356.0,0.17054737913151857,0.6997620939400867,0.14,3.15388731988658,1.7029807692307695,0.0495845,0.0322679,0.0123195887395941,47.0,135.0,19.11144099849296
M96,161.69058,11.81994,M96,161.7684484,11.8245514,26.301000000000975,0.09741540210114755,4.4411134903640255,0.22747380264091352,8.162911611785095,4710.0,0.2437219457990829,1.0,0.4,2.1437701932635025,1.6336942148760332,0.0495845,0.0322679,0.0123195887395941,47.0,135.0,19.11144099849296
M96,161.69058,11.81994,M96,161.7684484,11.8245514,26.461000000001,0.48806417955135684,2.8136363636363635,0.11042369820590854,4.9412915851272015,5050.0,0.20375545892585303,0.8360160520539375,0.19,2.0163973037418255,1.5895770804911322,0.0495845,0.0322679,0.0123195887395941,47.0,135.0,19.11144099849296
NGC1309,50.52733,-15.40006,NGC1309,50.5220333,-15.3970389,26.461000000000283,0.04000025335387554,9.0,3.3541019662496847,26.53846153846154,345.0,0.08748129734940095,0.6929248073766597,0.15,2.611798287345392,2.5695555555555547,0.0922608,0.0511528,0.0388310365644705,46.0,175.0,4.872395270317277
NGC1309,50.52733,-15.40006,NGC1309,50.5220333,-15.3970389,26.73100000000033,0.0400570464387884,7.136363636363637,1.6245845564996395,21.677419354838708,672.0,0.09975087380631092,0.7901100819507314,0.21,2.468369504810427,2.499000000000001,0.0922608,0.0511528,0.0388310365644705,46.0,175.0,4.872395270317277
NGC1309,50.52733,-15.40006,NGC1309,50.5220333,-15.3970389,27.061000000000377,0.22756828290769412,3.8202247191011236,0.45486560088794403,11.76923076923077,1224.0,0.12624933675068717,1.0,0.18,2.471033549896421,2.3148571428571434,0.0922608,0.0511528,0.0388310365644705,46.0,175.0,4.872395270317277
NGC1309,50.52733,-15.40006,NGC1309,50.5220333,-15.3970389,27.34100000000042,0.441921255230005,3.101449275362319,0.24789390050634585,7.233606557377049,1765.0,0.10269204304940686,0.8134065943823496,0.2,2.093222449596454,2.1888972602739725,0.0922608,0.0511528,0.0388310365644705,46.0,175.0,4.872395270317277
