galaxy,gal_ra,gal_dec,field,fd_ra,fd_dec,TRGB,TRGB_err,R,R_err,R_pm1,N,EDR_value,percentage,FWHM,slope,tip_color,A555/606,A814,int_ext,inc,pos_ang,dist2nuc
NGC4258,184.7396,47.30397,NGC4258-7,184.852268,47.3228289,25.280000000000612,0.04001526022162602,7.45679012345679,0.6239089690482786,15.301724137931034,3550.0,0.2449350985701461,1.0,0.47,5.13212478000529,1.4825661375661379,0.0322185,0.0209667,0.0,61.0,160.0,21.559072428559176
NGC4258,184.7396,47.30397,NGC4258-8,184.9777141,47.2372586,25.30200000000095,0.040044200040943494,7.25,1.5786663675393862,15.8,474.0,0.10562244634172212,1.0,0.34,5.103701292937658,1.2890666666666666,0.0322185,0.0209667,0.0,61.0,160.0,38.86882225695194
NGC4258,184.7396,47.30397,NGC4258-9,184.9765325,47.3318479,25.32000000000071,0.04086141416613693,6.294117647058823,1.6433472763571186,12.08,302.0,0.0998317738664151,1.0,0.24,3.5675025408084964,1.3417499999999998,0.0322185,0.0209667,0.0,61.0,160.0,44.32635891733843
NGC4424,186.79838,9.42067,NGC4424,186.8016554,9.4588787,26.938000000000613,0.1514678258425317,4.034782608695652,0.17158364381075109,7.149885583524028,6249.0,0.254600016815071,1.0,0.63,3.31178900606375,1.4315385964912282,0.04113,0.0267659999999999,0.0,65.0,100.0,25.52380879609002
NGC4526,188.51286,7.69952,NGC4526,188.515689,7.7531432,26.96900000000082,0.04281882556459971,5.620871862615588,0.2217233818735204,10.948257655755016,10368.0,0.40054931998491633,1.0,0.55,3.7204513610442453,1.3711256218905472,0.0436435,0.0284017,0.0,65.0,113.0,33.81858595595714
NGC4536,188.61271,2.18814,NGC4536,188.588121,2.1447889,26.913000000000878,0.36406057590271773,3.2861635220125787,0.21045797781468145,5.605790645879733,2517.0,0.1414283231532671,1.0,0.36,3.0803853606729517,1.4001173913043474,0.0358745,0.0233459,0.0,59.0,95.0,25.579509610038823
NGC4536,188.61271,2.18814,NGC4536,188.588121,2.1447889,27.183000000000916,0.6755560826114378,2.3189792663476876,0.11079417605778025,2.9567757009345796,2531.0,0.12986992181642876,0.9182737864726545,0.3,2.6896334951281013,1.3282410501193318,0.0358745,0.0233459,0.0,59.0,95.0,25.579509610038823
NGC5584,215.59903,-0.38767,NGC5584,215.5998908,-0.389765,26.407000000000387,0.20707039867535426,4.043478260869565,0.9416265923573612,11.25925925925926,304.0,0.0734214455470396,1.0,0.2,6.282951699808805,2.2660625000000003,0.0903834,0.0501119,0.0,53.0,30.0,1.6170878149124068
NGC5643,218.16977,-44.17441,NGC5643,218.1421105,-44.1149907,26.694000000001125,0.1781426362827948,3.9763779527559056,0.2791153035236496,6.661931818181818,2345.0,0.17048009506961528,1.0,0.54,3.9272524849323713,1.4576632653061228,0.3315535,0.2157637,0.0,48.0,88.0,19.84419828542613
NGC7814,0.81204,16.14542,NGC7814,0.8139428,16.0714879,26.78000000000069,0.04052777325120192,6.218181818181818,0.3011223683010108,12.372937293729374,7498.0,0.3655764932877967,1.0,0.49,3.804643111421939,1.4026817325800376,0.0875155,0.0569521,0.0,60.0,135.0,28.83413825952553
