galaxy,gal_ra,gal_dec,field,fd_ra,fd_dec,TRGB,TRGB_err,R,R_err,R_pm1,N,EDR_value,percentage,FWHM,slope,tip_color,A555/606,A814,int_ext,inc,pos_ang,dist2nuc
M101,210.80227,54.34895,M101,210.8283333,54.1558333,25.080000000000886,0.20417045847915669,3.9,0.35693136595149494,5.341911764705882,1453.0,0.25423804146842216,1.0,0.19,4.589075026128364,1.2865593220338978,0.016909,0.0110038,0.0,8.0,29.0,22.540055758382515
M66,170.06235,12.99154,M66,170.1311667,12.9958361,26.25700000000097,0.057407683876823774,4.950600801068091,0.19832088565854583,9.284789644012944,8607.0,0.3803980825426961,1.0,0.43,2.4463466286372095,1.6258010825439781,0.0655795,0.0426769,0.0,57.0,7.0,24.02360675977596
M96,161.69058,11.81994,M96,161.7684484,11.8245514,26.181000000000957,0.04235380522581963,5.744827586206896,0.36553159956543335,11.875346260387811,4287.0,0.228183192085894,0.9351547233986408,0.21,2.550181470316803,1.6461027397260275,0.0495845,0.0322679,0.0,47.0,135.0,19.11144099849296
M96,161.69058,11.81994,M96,161.7684484,11.8245514,26.301000000000975,0.09529149016489308,4.461206896551724,0.22914559194293954,8.18499127399651,4690.0,0.24400581676645536,1.0,0.21,2.15119166174984,1.6332572614107885,0.0495845,0.0322679,0.0,47.0,135.0,19.11144099849296
M96,161.69058,11.81994,M96,161.7684484,11.8245514,26.461000000001,0.4860322773613199,2.8207762557077625,0.11091954250363252,4.944936086529007,5029.0,0.20420605850078374,0.836890125026138,0.18,2.018687856332455,1.5895770804911322,0.0495845,0.0322679,0.0,47.0,135.0,19.11144099849296
NGC1309,50.52733,-15.40006,NGC1309,50.5220333,-15.3970389,27.604000000000262,0.33629652803013954,3.4170616113744074,0.26745572931536993,6.710843373493976,1671.0,0.1576917418680115,1.0,0.35,1.4028103209043687,2.2332666666666667,0.0922608,0.0511528,0.0,46.0,175.0,4.872395270317277
NGC1316,50.67383,-37.20823,NGC1316,50.802175,-37.3226694,27.411000000001195,0.04350564946289209,5.598765432098766,0.33767971802024327,11.798488664987406,4684.0,0.29614864912911015,1.0,0.39,3.174216861505971,1.6747283950617282,0.0409015,0.0266173,0.0,44.0,48.0,70.91592730068481
NGC1365,53.40155,-36.1404,NGC1365,53.4642833,-36.2013889,27.421000000001015,0.23393527622465052,3.669491525423729,0.17041653646078078,5.9448621553884715,4744.0,0.24817784706191742,1.0,0.53,3.5503692196138177,1.3745634920634922,0.040216,0.0261712,0.0,41.0,50.0,35.76103078634115
NGC1404,54.71633,-35.59439,NGC1404,54.6946799,-35.5678725,27.140000000000157,0.05803271599924801,5.125,0.7486967844194337,9.150684931506849,668.0,0.10121922783496597,1.0,0.25,2.137859668039687,1.5994509803921566,0.0221645,0.0144239,0.0,26.0,163.0,10.310771036166622
NGC1404,54.71633,-35.59439,NGC1404,54.6946799,-35.5678725,27.340000000000188,0.6000551886165213,2.8174603174603177,0.2921668222899636,4.7,705.0,0.08800497573030054,0.8694491907583928,0.19,2.3866258511775498,1.4681315789473683,0.0221645,0.0144239,0.0,26.0,163.0,10.310771036166622
