galaxy,gal_ra,gal_dec,field,fd_ra,fd_dec,TRGB,TRGB_err,R,R_err,R_pm1,N,EDR_value,percentage,FWHM,slope,tip_color,A555/606,A814,int_ext,inc,pos_ang,dist2nuc
M101,210.80227,54.34895,M101,210.8283333,54.1558333,24.180000000000746,0.04036882431885242,6.565217391304348,1.4695059327422795,12.642857142857142,354.0,0.06665719629954381,0.5379859020363991,0.56,2.966905965892149,1.6006896551724137,0.016909,0.0110038,0.0107250791632466,8.0,29.0,22.540055758382515
M101,210.80227,54.34895,M101,210.8283333,54.1558333,25.07000000000089,0.22082369880668723,3.8322147651006713,0.3525371585056294,5.330855018587361,1434.0,0.1239013811462924,1.0,0.5,4.51235156669764,1.291971962616822,0.016909,0.0110038,0.0107250791632466,8.0,29.0,22.540055758382515
M66,170.06235,12.99154,M66,170.1311667,12.9958361,26.237000000000968,0.05068618795743581,5.146762589928057,0.21335257321929924,9.911214953271028,8484.0,0.29949612974990303,1.0,0.68,2.425775792256376,1.6311595273264403,0.0655795,0.0426769,0.0101659179010637,57.0,7.0,24.02360675977596
M96,161.69058,11.81994,M96,161.7684484,11.8245514,26.241000000000966,0.05195230260868489,5.147540983606557,0.2940424821613651,9.95374449339207,4519.0,0.21232926074738634,1.0,0.74,2.397147417213187,1.6323830985915493,0.0495845,0.0322679,0.0123195887395941,47.0,135.0,19.11144099849296
NGC1309,50.52733,-15.40006,NGC1309,50.5220333,-15.3970389,27.594000000000264,0.28140106072948184,3.595,0.28739367599166127,7.0210970464135025,1664.0,0.11467247208919581,1.0,1.01,1.3585265028744684,2.254778481012659,0.0922608,0.0511528,0.0388310365644705,46.0,175.0,4.872395270317277
NGC1316,50.67383,-37.20823,NGC1316,50.802175,-37.3226694,27.431000000001198,0.05051429317692213,5.193905817174516,0.2985215808345717,10.910344827586206,4746.0,0.21878008469214513,1.0,0.81,2.951810065736732,1.6806694444444445,0.0409015,0.0266173,0.0040950377946784,44.0,48.0,70.91592730068481
NGC1365,53.40155,-36.1404,NGC1365,53.4642833,-36.2013889,27.38100000000101,0.18547223267572654,3.8823529411764706,0.18965171964624553,6.547887323943662,4649.0,0.20356239797647666,1.0,0.66,3.582719842199501,1.3895995316159249,0.040216,0.0261712,0.0072781042286877,41.0,50.0,35.76103078634115
NGC1404,54.71633,-35.59439,NGC1404,54.6946799,-35.5678725,27.16000000000016,0.09648827976084574,4.603174603174603,0.6398461004256732,8.375,670.0,0.0815410570695718,1.0,0.69,2.1513087128002875,1.598033333333333,0.0221645,0.0144239,0.0206879822394491,26.0,163.0,10.310771036166622
NGC1448,56.133,-44.64483,NGC1448,56.1107833,-44.60395,26.499000000001068,0.3126817775529672,3.5892857142857144,0.5423536282633121,8.789473684210526,668.0,0.059308677631612294,1.0,0.75,4.109102908124196,1.5632954545454545,0.02742,0.017844,0.0045129137694747,78.0,44.0,63.1693978959077
NGC1448,56.133,-44.64483,NGC1448,56.1107833,-44.60395,27.349000000001205,0.49469128824394015,2.933333333333333,0.19138407969629892,4.300639658848614,2017.0,0.12107436933617635,2.041427564583604,0.56,3.6751043001326087,1.36698623853211,0.02742,0.017844,0.0045129137694747,78.0,44.0,63.1693978959077
NGC3021,147.73812,33.55363,NGC3021,147.7527683,33.5562528,27.100000000000378,0.3653153748163865,3.488372093023256,0.6034226401239097,7.614035087719298,434.0,0.051714511432437556,1.0,0.75,7.392326804663403,1.78684375,0.0313794,0.0173979,0.0258956659610024,60.0,105.0,7.892399493887002
NGC3021,147.73812,33.55363,NGC3021,147.7527683,33.5562528,27.630000000000464,0.896215375714795,1.8407643312101911,0.18250168229336997,3.5297029702970297,713.0,0.0360160636284386,0.6964401795711016,0.35,3.4480143656732616,1.7727560975609762,0.0313794,0.0173979,0.0258956659610024,60.0,105.0,7.892399493887002
