galaxy,gal_ra,gal_dec,field,fd_ra,fd_dec,TRGB,TRGB_err,R,R_err,R_pm1,N,EDR_value,percentage,FWHM,slope,tip_color,A555/606,A814,int_ext,inc,pos_ang,dist2nuc
M101,210.80227,54.34895,M101,210.8283333,54.1558333,25.080000000000886,0.11825981441853259,4.366412213740458,0.422930234750333,5.790983606557377,1413.0,0.12387076155597819,1.0,0.55,4.389955060901052,1.2966851851851846,0.016909,0.0110038,0.0107250791632466,8.0,29.0,22.540055758382515
M66,170.06235,12.99154,M66,170.1311667,12.9958361,26.209000000000962,0.04061099719611428,6.173913043478261,0.31835933568475944,12.848148148148148,6938.0,0.2810022216640591,1.0,0.71,3.0866746859339833,1.5428731182795696,0.0655795,0.0426769,0.0101659179010637,57.0,7.0,24.02360675977596
M96,161.69058,11.81994,M96,161.7684484,11.8245514,26.211000000000965,0.041093915513644975,6.021551724137931,0.42690060263306717,12.06081081081081,3570.0,0.19462956863467393,1.0,0.73,3.17144816694721,1.531187250996016,0.0495845,0.0322679,0.0123195887395941,47.0,135.0,19.11144099849296
NGC1309,50.52733,-15.40006,NGC1309,50.5220333,-15.3970389,27.534000000000255,0.3479384936033889,3.3823529411764706,0.26955541065073474,6.904166666666667,1657.0,0.11143892134033102,1.0,0.95,1.3969719511415242,2.3911721854304635,0.0922608,0.0511528,0.0388310365644705,46.0,175.0,4.872395270317277
NGC1316,50.67383,-37.20823,NGC1316,50.802175,-37.3226694,27.421000000001193,0.04100932675901806,6.046610169491525,0.4249033026151504,12.833333333333334,3696.0,0.20345439699964207,1.0,0.78,3.9544490676133144,1.5645816733067728,0.0409015,0.0266173,0.0040950377946784,44.0,48.0,70.91592730068481
NGC1365,53.40155,-36.1404,NGC1365,53.4642833,-36.2013889,27.38100000000101,0.1682632609595549,3.9764957264957266,0.20563126689763994,6.811688311688312,4196.0,0.19804978078676783,1.0,0.65,4.48139671643834,1.3360498687664042,0.040216,0.0261712,0.0072781042286877,41.0,50.0,35.76103078634115
NGC1404,54.71633,-35.59439,NGC1404,54.6946799,-35.5678725,27.16000000000016,0.07999769902507205,4.781818181818182,0.7090019015974643,9.08955223880597,609.0,0.07745232370882428,1.0,0.74,2.5798260196426313,1.5638518518518514,0.0221645,0.0144239,0.0206879822394491,26.0,163.0,10.310771036166622
NGC1448,56.133,-44.64483,NGC1448,56.1107833,-44.60395,26.40200000000079,0.13597912907173512,4.325581395348837,0.7319333398790069,10.703703703703704,578.0,0.060109911849784425,1.0,0.82,4.02965873970809,1.56674358974359,0.02742,0.017844,0.0045129137694747,78.0,44.0,63.1693978959077
NGC1448,56.133,-44.64483,NGC1448,56.1107833,-44.60395,27.342000000000937,0.47086785720694774,2.9911242603550297,0.18793449539634824,4.284584980237154,2168.0,0.12610744848272468,2.097947652924015,0.56,3.9712724729352256,1.3388653061224487,0.02742,0.017844,0.0045129137694747,78.0,44.0,63.1693978959077
NGC3021,147.73812,33.55363,NGC3021,147.7527683,33.5562528,27.225000000000307,0.3313437134352759,3.542372881355932,0.5222308488820815,8.438356164383562,616.0,0.06427800872740794,1.0,0.53,2.705978822774425,2.061363636363637,0.0313794,0.0173979,0.0258956659610024,60.0,105.0,7.892399493887002
